 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
6103,(ID2317895 : ID2317930),777,2317895,2317930,3.161,11.154,395.900,48.672,0,34.190,1.778,None
6104,(ID2317930 : ID2318010),777,2317930,2318010,2.126,11.206,397.501,48.474,0,28.037,1.458,None
6105,(ID2318010 : ID2318188),777,2318010,2318188,8.361,11.284,399.253,47.317,0,27.803,2.892,None
6106,(ID2318188 : ID2318084),777,2318188,2318084,3.831,11.362,400.666,47.216,0,37.641,1.957,None
6107,(ID2318084 : ID2318135),777,2318084,2318135,3.750,11.414,400.141,48.479,0,37.242,1.937,None
6108,(ID2318135 : ID2318314),777,2318135,2318314,1.316,11.466,399.070,48.289,0,22.063,1.147,None
6109,(ID2318314 : ID2318238),777,2318314,2318238,1.795,11.518,399.006,48.403,0,25.768,1.340,None
6110,(ID2318238 : ID2318283),777,2318238,2318283,2.018,11.570,398.407,49.141,0,27.319,1.421,None
6111,(ID2318283 : ID2318408),777,2318283,2318408,5.000,11.622,398.257,48.249,0,43.001,2.236,None
6112,(ID2318408 : ID2318492),777,2318408,2318492,0.966,11.674,398.499,46.900,0,18.904,0.983,None
6113,(ID2318492 : ID2318367),777,2318492,2318367,0.495,11.726,398.476,46.325,0,13.534,0.704,None
6114,(ID2318367 : ID2318534),777,2318367,2318534,0.794,11.778,398.542,46.513,0,17.136,0.891,None
6115,(ID2318534 : ID2318661),777,2318534,2318661,0.099,11.830,398.398,47.031,0,6.039,0.314,None
6116,(ID2318661 : ID2318441),777,2318661,2318441,0.701,11.882,398.737,47.496,0,16.101,0.837,None
6117,(ID2318441 : ID2318616),777,2318441,2318616,8.444,11.934,398.968,49.279,0,55.882,2.906,None
6118,(ID2318616 : ID2318749),777,2318616,2318749,5.471,12.012,397.930,51.317,0,22.490,2.339,None
6119,(ID2318749 : ID2318781),777,2318749,2318781,2.631,12.090,396.435,51.251,0,31.194,1.622,None
6120,(ID2318781 : ID2318709),777,2318781,2318709,0.258,12.142,395.810,50.389,0,9.764,0.508,None
6121,(ID2318709 : ID2318814),777,2318709,2318814,0.072,12.194,395.533,50.189,0,5.154,0.268,None
6122,(ID2318814 : ID2318912),777,2318814,2318912,4.845,12.246,394.630,50.986,0,42.330,2.201,None
6123,(ID2318912 : ID2318990),777,2318912,2318990,3.657,12.298,392.934,52.009,0,36.778,1.912,None
6124,(ID2318990 : ID2318861),777,2318990,2318861,2.721,12.350,391.669,51.494,0,31.722,1.650,None
6125,(ID2318861 : ID2319041),777,2318861,2319041,6.329,12.402,390.120,50.399,0,48.381,2.516,None
6126,(ID2319041 : ID2318957),777,2319041,2318957,6.036,12.454,389.403,51.181,0,47.248,2.457,None
6127,(ID2318957 : ID2319211),777,2318957,2319211,8.653,12.506,390.517,53.639,0,56.570,2.942,None
6128,(ID2319211 : ID2319172),777,2319211,2319172,3.862,12.584,391.771,54.221,0,18.896,1.965,None
6129,(ID2319172 : ID2319127),777,2319172,2319127,0.610,12.662,392.014,53.451,0,15.022,0.781,None
6130,(ID2319127 : ID2319298),777,2319127,2319298,1.898,12.714,390.976,53.200,0,26.491,1.378,None
6131,(ID2319298 : ID2319248),777,2319298,2319248,4.530,12.766,390.766,51.997,0,40.930,2.128,None
6132,(ID2319248 : ID2319350),777,2319248,2319350,3.682,12.818,392.019,50.520,0,36.900,1.919,None
6133,(ID2319350 : ID2319429),777,2319350,2319429,1.296,12.870,393.305,49.693,0,21.897,1.139,None
6134,(ID2319429 : ID2319397),777,2319429,2319397,3.467,12.922,394.530,48.828,0,35.810,1.862,None
6135,(ID2319397 : ID2319508),777,2319397,2319508,0.981,12.974,395.642,48.623,0,19.050,0.991,None
6136,(ID2319508 : ID2319470),777,2319508,2319470,5.779,13.026,395.043,49.693,0,46.230,2.404,None
6137,(ID2319470 : ID2319739),777,2319470,2319739,8.145,13.104,394.408,49.030,0,27.441,2.854,None
6138,(ID2319739 : ID2319689),777,2319739,2319689,1.669,13.182,394.868,48.270,0,24.845,1.292,None
6139,(ID2319689 : ID2319638),777,2319689,2319638,0.271,13.234,395.138,48.676,0,10.009,0.520,None
6140,(ID2319638 : ID2319586),777,2319638,2319586,2.615,13.286,395.034,49.224,0,31.099,1.617,None
6141,(ID2315776 : ID2315640),778,2315776,2315640,0.301,8.606,339.725,32.394,0,10.548,0.548,None
6142,(ID2315640 : ID2315829),778,2315640,2315829,14.159,8.658,340.439,30.462,0,72.362,3.763,None
6143,(ID2315829 : ID2315884),778,2315829,2315884,7.222,8.710,342.288,27.894,0,51.679,2.687,None
6144,(ID2315884 : ID2315932),778,2315884,2315932,4.227,8.762,344.296,27.267,0,39.539,2.056,None
6145,(ID2315932 : ID2316015),778,2315932,2316015,2.323,8.840,344.688,27.057,0,14.655,1.524,None
6146,(ID2316015 : ID2316101),778,2316015,2316101,0.853,8.918,344.018,26.135,0,17.762,0.924,None
6147,(ID2316101 : ID2316141),778,2316101,2316141,0.138,8.970,343.953,25.863,0,7.150,0.372,None
6148,(ID2316141 : ID2316181),778,2316141,2316181,3.627,9.022,344.816,25.640,0,36.624,1.904,None
6149,(ID2316181 : ID2316051),778,2316181,2316051,1.706,9.074,346.159,24.792,0,25.121,1.306,None
6150,(ID2316051 : ID2316328),778,2316051,2316328,5.038,9.126,345.573,24.693,0,43.165,2.245,None
6151,(ID2316328 : ID2316274),778,2316328,2316274,3.029,9.178,344.047,25.775,0,33.467,1.740,None
6152,(ID2316274 : ID2316381),778,2316274,2316381,10.173,9.230,343.227,24.962,0,61.336,3.189,None
6153,(ID2316381 : ID2316236),778,2316381,2316236,0.749,9.282,342.518,23.670,0,16.641,0.865,None
6154,(ID2315845 : ID2315897),793,2315845,2315897,7.755,8.710,84.796,153.830,0,53.552,2.785,None
6155,(ID2315897 : ID2315944),793,2315897,2315944,0.128,8.762,85.698,155.116,0,6.873,0.357,None
6156,(ID2315944 : ID2316021),793,2315944,2316021,10.320,8.840,87.404,155.125,0,30.890,3.213,None
6157,(ID2316021 : ID2316113),793,2316021,2316113,19.279,8.918,87.260,153.656,0,84.437,4.391,None
6158,(ID2316113 : ID2316150),793,2316113,2316150,4.107,8.970,85.969,153.229,0,38.971,2.026,None
6159,(ID2316150 : ID2316196),793,2316150,2316196,42.590,9.022,88.805,151.907,0,125.502,6.526,None
6160,(ID2316196 : ID2316065),793,2316196,2316065,105.244,9.074,91.006,154.805,0,197.286,10.259,None
6161,(ID2316065 : ID2316346),793,2316065,2316346,139.390,9.126,94.588,155.384,0,227.046,11.806,None
6162,(ID2316346 : ID2316288),793,2316346,2316288,5.661,9.178,98.935,151.875,0,45.754,2.379,None
6163,(ID2316288 : ID2316393),793,2316288,2316393,0.350,9.230,99.691,152.673,0,11.379,0.592,None
6164,(ID2316106 : ID2316147),803,2316106,2316147,6.211,8.970,363.351,75.388,0,47.927,2.492,None
6165,(ID2316147 : ID2316187),803,2316147,2316187,1.986,9.022,362.104,74.081,0,27.099,1.409,None
6166,(ID2316187 : ID2316059),803,2316187,2316059,9.784,9.074,362.534,71.952,0,60.154,3.128,None
6167,(ID2316059 : ID2316335),803,2316059,2316335,13.719,9.126,361.297,70.748,0,71.230,3.704,None
6168,(ID2316335 : ID2316385),803,2316335,2316385,6.219,9.204,358.735,72.004,0,23.980,2.494,None
6169,(ID2316385 : ID2316240),803,2316385,2316240,2.051,9.282,357.701,72.371,0,27.541,1.432,None
6170,(ID2316240 : ID2316465),803,2316240,2316465,15.639,9.334,356.978,73.658,0,76.050,3.955,None
6171,(ID2316465 : ID2316428),803,2316465,2316428,4.540,9.386,357.492,75.071,0,40.976,2.131,None
6172,(ID2316428 : ID2316594),803,2316428,2316594,0.669,9.438,358.829,74.582,0,15.728,0.818,None
6173,(ID2316594 : ID2316499),803,2316594,2316499,6.914,9.490,358.585,73.473,0,50.567,2.629,None
6174,(ID2316114 : ID2316151),804,2316114,2316151,3.705,8.970,266.921,169.498,0,37.018,1.925,None
6175,(ID2316151 : ID2316198),804,2316151,2316198,0.315,9.022,266.489,170.381,0,10.796,0.561,None
6176,(ID2316198 : ID2316348),804,2316198,2316348,41.207,9.100,263.657,171.548,0,61.724,6.419,None
6177,(ID2316348 : ID2316291),804,2316348,2316291,7.684,9.178,260.026,171.281,0,53.308,2.772,None
6178,(ID2316291 : ID2316395),804,2316291,2316395,4.749,9.230,258.710,170.824,0,41.910,2.179,None
6179,(ID2316395 : ID2316468),804,2316395,2316468,12.058,9.308,259.684,171.912,0,33.390,3.473,None
6180,(ID2316468 : ID2316434),804,2316468,2316434,4.858,9.386,262.490,172.336,0,42.385,2.204,None
6181,(ID2316434 : ID2316603),804,2316434,2316603,3.255,9.438,264.363,172.927,0,34.695,1.804,None
6182,(ID2316603 : ID2316507),804,2316603,2316507,0.423,9.490,265.467,173.374,0,12.500,0.650,None
6183,(ID2316507 : ID2316752),804,2316507,2316752,1.700,9.542,265.332,172.907,0,25.074,1.304,None
6184,(ID2316752 : ID2316693),804,2316752,2316693,4.088,9.594,265.876,172.333,0,38.884,2.022,None
6185,(ID2316153 : ID2316199),807,2316153,2316199,8.792,9.022,386.010,174.190,0,57.022,2.965,None
6186,(ID2316199 : ID2316067),807,2316199,2316067,1.995,9.074,387.425,172.528,0,27.160,1.412,None
6187,(ID2316067 : ID2316349),807,2316067,2316349,1.220,9.126,387.579,172.440,0,21.237,1.104,None
6188,(ID2316349 : ID2316292),807,2316349,2316292,2.561,9.178,386.682,173.397,0,30.773,1.600,None
6189,(ID2316292 : ID2316396),807,2316292,2316396,2.508,9.230,385.991,174.650,0,30.455,1.584,None
6190,(ID2316396 : ID2316249),807,2316396,2316249,23.453,9.282,384.088,176.984,0,93.132,4.843,None
6191,(ID2316249 : ID2316469),807,2316249,2316469,165.798,9.334,388.300,176.402,0,247.620,12.876,None
6192,(ID2316469 : ID2316435),807,2316469,2316435,5.595,9.386,393.401,174.945,0,45.486,2.365,None
6193,(ID2316435 : ID2316604),807,2316435,2316604,15.634,9.438,390.460,175.408,0,76.039,3.954,None
6194,(ID2316604 : ID2316509),807,2316604,2316509,10.264,9.490,390.080,175.421,0,61.610,3.204,None
6195,(ID2316509 : ID2316754),807,2316509,2316754,3.888,9.542,391.134,174.811,0,37.918,1.972,None
6196,(ID2316754 : ID2316694),807,2316754,2316694,3.822,9.594,389.661,173.711,0,37.597,1.955,None
6197,(ID2316694 : ID2316553),807,2316694,2316553,4.267,9.646,389.593,172.886,0,39.726,2.066,None
6198,(ID2316553 : ID2316648),807,2316553,2316648,1.030,9.698,390.035,172.603,0,19.520,1.015,None
6199,(ID2316648 : ID2316808),807,2316648,2316808,1.373,9.750,389.041,172.722,0,22.535,1.172,None
6200,(ID2316808 : ID2316846),807,2316808,2316846,1.598,9.802,388.067,172.087,0,24.311,1.264,None
6201,(ID2316846 : ID2316883),807,2316846,2316883,9.776,9.854,387.975,170.073,0,60.128,3.127,None
6202,(ID2316883 : ID2316982),807,2316883,2316982,3.530,9.906,388.134,169.468,0,36.129,1.879,None
6203,(ID2316982 : ID2317032),807,2316982,2317032,0.374,9.958,388.250,170.537,0,11.759,0.611,None
6204,(ID2317032 : ID2317084),807,2317032,2317084,44.458,10.036,385.930,172.776,0,64.112,6.668,None
6205,(ID2317084 : ID2317131),807,2317084,2317131,16.059,10.114,381.473,175.606,0,77.065,4.007,None
6206,(ID2317131 : ID2317211),807,2317131,2317211,1.840,10.166,379.220,175.783,0,26.085,1.356,None
6207,(ID2317211 : ID2317172),807,2317211,2317172,2.215,10.218,379.202,175.872,0,28.623,1.488,None
6208,(ID2317172 : ID2317255),807,2317172,2317255,9.995,10.270,378.988,177.986,0,60.797,3.161,None
6209,(ID2317255 : ID2317294),807,2317255,2317294,0.821,10.322,378.835,179.319,0,17.427,0.906,None
6210,(ID2317294 : ID2317385),807,2317294,2317385,6.054,10.374,379.140,180.406,0,47.316,2.460,None
6211,(ID2317385 : ID2317339),807,2317385,2317339,5.247,10.452,378.456,180.628,0,22.026,2.291,None
6212,(ID2317339 : ID2317488),807,2317339,2317488,0.778,10.530,377.768,180.047,0,16.964,0.882,None
6213,(ID2317488 : ID2317604),807,2317488,2317604,2.602,10.582,376.869,180.214,0,31.020,1.613,None
6214,(ID2317604 : ID2317530),807,2317604,2317530,10.047,10.634,375.897,181.532,0,60.955,3.170,None
6215,(ID2316168 : ID2316222),810,2316168,2316222,0.551,9.022,312.579,347.942,0,14.270,0.742,None
6216,(ID2316222 : ID2316091),810,2316222,2316091,9.047,9.074,313.782,348.555,0,57.844,3.008,None
6217,(ID2316091 : ID2316369),810,2316091,2316369,2.724,9.126,315.907,349.397,0,31.741,1.651,None
6218,(ID2316369 : ID2316316),810,2316369,2316316,18.413,9.178,316.409,352.029,0,82.521,4.291,None
6219,(ID2316316 : ID2316264),810,2316316,2316264,8.966,9.256,315.913,352.710,0,28.791,2.994,None
6220,(ID2316264 : ID2316482),810,2316264,2316482,1.775,9.334,314.918,351.159,0,25.620,1.332,None
6221,(ID2316482 : ID2316453),810,2316482,2316453,6.407,9.386,314.364,349.806,0,48.678,2.531,None
6222,(ID2316453 : ID2316624),810,2316453,2316624,7.311,9.438,313.895,349.768,0,51.996,2.704,None
6223,(ID2316624 : ID2316779),810,2316624,2316779,10.858,9.516,312.893,352.583,0,31.685,3.295,None
6224,(ID2316779 : ID2316719),810,2316779,2316719,21.289,9.594,314.715,353.657,0,88.730,4.614,None
6225,(ID2316719 : ID2316576),810,2316719,2316576,0.091,9.646,317.006,353.284,0,5.797,0.301,None
6226,(ID2316201 : ID2316070),812,2316201,2316070,17.199,9.074,230.567,198.840,0,79.753,4.147,None
6227,(ID2316070 : ID2316352),812,2316070,2316352,6.444,9.126,232.737,199.507,0,48.819,2.539,None
6228,(ID2316352 : ID2316295),812,2316352,2316295,0.773,9.178,233.822,198.945,0,16.911,0.879,None
6229,(ID2316295 : ID2316251),812,2316295,2316251,31.966,9.256,231.660,197.813,0,54.364,5.654,None
6230,(ID2316251 : ID2316471),812,2316251,2316471,8.683,9.334,228.053,197.139,0,56.669,2.947,None
6231,(ID2316471 : ID2316437),812,2316471,2316437,0.109,9.386,226.932,198.108,0,6.337,0.330,None
6232,(ID2316437 : ID2316511),812,2316437,2316511,4.794,9.464,227.657,199.138,0,21.053,2.190,None
6233,(ID2316511 : ID2316756),812,2316511,2316756,9.725,9.542,227.651,198.609,0,59.971,3.119,None
6234,(ID2316756 : ID2316697),812,2316756,2316697,5.156,9.594,226.967,196.051,0,43.666,2.271,None
6235,(ID2316697 : ID2316556),812,2316697,2316556,1.439,9.646,226.652,194.379,0,23.070,1.200,None
6236,(ID2316556 : ID2316652),812,2316556,2316652,5.058,9.698,225.266,193.748,0,43.251,2.249,None
6237,(ID2316652 : ID2316812),812,2316652,2316812,0.121,9.750,223.977,193.612,0,6.686,0.348,None
6238,(ID2316812 : ID2316848),812,2316812,2316848,2.708,9.802,224.346,192.945,0,31.644,1.645,None
6239,(ID2316848 : ID2316887),812,2316848,2316887,10.612,9.854,225.186,190.722,0,62.646,3.258,None
6240,(ID2316887 : ID2316986),812,2316887,2316986,2.812,9.906,226.168,189.613,0,32.246,1.677,None
6241,(ID2316986 : ID2317036),812,2316986,2317036,0.080,9.958,226.986,190.076,0,5.425,0.282,None
6242,(ID2317036 : ID2316932),812,2317036,2316932,0.889,10.010,226.733,190.312,0,18.134,0.943,None
6243,(ID2316932 : ID2317087),812,2316932,2317087,7.374,10.062,227.621,191.029,0,52.223,2.716,None
6244,(ID2317087 : ID2317134),812,2317087,2317134,11.543,10.114,227.226,191.769,0,65.337,3.398,None
6245,(ID2317134 : ID2317214),812,2317134,2317214,1.669,10.166,225.739,191.436,0,24.846,1.292,None
6246,(ID2317214 : ID2317174),812,2317214,2317174,1.490,10.218,226.327,190.358,0,23.477,1.221,None
6247,(ID2317174 : ID2317258),812,2317174,2317258,5.503,10.270,225.703,189.328,0,45.111,2.346,None
6248,(ID2317258 : ID2317297),812,2317258,2317297,2.877,10.322,225.523,188.827,0,32.619,1.696,None
6249,(ID2317297 : ID2317387),812,2317297,2317387,3.552,10.374,225.643,188.293,0,36.243,1.885,None
6250,(ID2317387 : ID2317341),812,2317387,2317341,32.561,10.452,223.203,189.973,0,54.867,5.706,None
6251,(ID2317341 : ID2317489),812,2317341,2317489,2.387,10.530,221.354,193.014,0,29.714,1.545,None
6252,(ID2317489 : ID2317605),812,2317489,2317605,0.281,10.582,220.992,193.910,0,10.189,0.530,None
6253,(ID2317605 : ID2317531),812,2317605,2317531,3.824,10.634,221.204,194.919,0,37.605,1.955,None
6254,(ID2317531 : ID2317562),812,2317531,2317562,1.214,10.686,222.082,196.126,0,21.191,1.102,None
6255,(ID2317562 : ID2317680),812,2317562,2317680,2.683,10.738,221.798,196.845,0,31.502,1.638,None
6256,(ID2316202 : ID2316069),813,2316202,2316069,8.626,9.074,311.885,197.822,0,56.481,2.937,None
6257,(ID2316069 : ID2316351),813,2316069,2316351,7.310,9.126,312.118,196.213,0,51.994,2.704,None
6258,(ID2316351 : ID2316294),813,2316351,2316294,2.763,9.178,310.611,194.659,0,31.966,1.662,None
6259,(ID2316294 : ID2316252),813,2316294,2316252,36.208,9.256,308.027,196.116,0,57.859,6.017,None
6260,(ID2316252 : ID2316472),813,2316252,2316472,6.079,9.334,304.968,199.049,0,47.415,2.466,None
6261,(ID2316472 : ID2316439),813,2316472,2316439,16.015,9.386,304.136,201.839,0,76.959,4.002,None
6262,(ID2316439 : ID2316608),813,2316439,2316608,4.322,9.438,303.212,203.775,0,39.979,2.079,None
6263,(ID2316608 : ID2316757),813,2316608,2316757,4.381,9.516,303.195,203.944,0,20.126,2.093,None
6264,(ID2316757 : ID2316698),813,2316757,2316698,1.155,9.594,303.720,204.379,0,20.666,1.075,None
6265,(ID2316698 : ID2316558),813,2316698,2316558,1.219,9.646,302.870,205.009,0,21.233,1.104,None
6266,(ID2316558 : ID2316654),813,2316558,2316654,1.695,9.698,303.048,205.059,0,25.034,1.302,None
6267,(ID2316654 : ID2316814),813,2316654,2316814,1.499,9.750,303.005,204.481,0,23.542,1.224,None
6268,(ID2316814 : ID2316888),813,2316814,2316888,22.752,9.828,301.701,202.004,0,45.864,4.770,None
6269,(ID2316888 : ID2316987),813,2316888,2316987,2.463,9.906,300.929,200.516,0,30.179,1.569,None
6270,(ID2316987 : ID2317037),813,2316987,2317037,9.946,9.958,300.416,199.794,0,60.648,3.154,None
6271,(ID2317037 : ID2316933),813,2317037,2316933,0.400,10.010,300.165,198.518,0,12.157,0.632,None
6272,(ID2316933 : ID2317088),813,2316933,2317088,5.565,10.062,299.781,199.763,0,45.368,2.359,None
6273,(ID2317088 : ID2317135),813,2317088,2317135,13.059,10.114,300.968,201.043,0,69.493,3.614,None
6274,(ID2317135 : ID2317215),813,2317135,2317215,6.372,10.166,303.740,202.097,0,48.543,2.524,None
6275,(ID2317215 : ID2317175),813,2317215,2317175,0.416,10.218,304.407,202.836,0,12.405,0.645,None
6276,(ID2317175 : ID2317259),813,2317175,2317259,1.511,10.270,304.526,202.355,0,23.642,1.229,None
6277,(ID2317259 : ID2317298),813,2317259,2317298,4.448,10.322,304.609,202.916,0,40.559,2.109,None
6278,(ID2317298 : ID2317388),813,2317298,2317388,4.934,10.374,304.447,205.003,0,42.715,2.221,None
6279,(ID2317388 : ID2317439),813,2317388,2317439,0.962,10.426,304.195,205.892,0,18.861,0.981,None
6280,(ID2317439 : ID2317342),813,2317439,2317342,4.966,10.478,304.698,205.103,0,42.853,2.228,None
6281,(ID2317342 : ID2317491),813,2317342,2317491,6.431,10.530,304.450,204.939,0,48.769,2.536,None
6282,(ID2317491 : ID2317607),813,2317491,2317607,15.186,10.582,301.656,204.244,0,74.940,3.897,None
6283,(ID2317607 : ID2317533),813,2317607,2317533,0.025,10.634,300.130,203.095,0,3.071,0.160,None
6284,(ID2317533 : ID2317564),813,2317533,2317564,3.926,10.686,299.956,202.101,0,38.106,1.982,None
6285,(ID2317564 : ID2317682),813,2317564,2317682,2.262,10.738,298.960,201.085,0,28.924,1.504,None
6286,(ID2317682 : ID2317642),813,2317682,2317642,5.944,10.790,298.320,202.242,0,46.884,2.438,None
6287,(ID2317642 : ID2317980),813,2317642,2317980,9.357,10.842,298.727,201.956,0,58.826,3.059,None
6288,(ID2317980 : ID2317864),813,2317980,2317864,44.806,10.920,296.463,202.609,0,64.363,6.694,None
6289,(ID2317864 : ID2317811),813,2317864,2317811,14.805,10.998,295.156,203.305,0,73.995,3.848,None
6290,(ID2317811 : ID2317715),813,2317811,2317715,4.597,11.050,296.356,200.777,0,41.230,2.144,None
6291,(ID2317715 : ID2317909),813,2317715,2317909,45.776,11.102,294.731,196.709,0,130.111,6.766,None
6292,(ID2317909 : ID2317940),813,2317909,2317940,2.518,11.154,293.186,194.505,0,30.516,1.587,None
6293,(ID2317940 : ID2318021),813,2317940,2318021,5.330,11.206,292.519,196.223,0,44.398,2.309,None
6294,(ID2318021 : ID2318057),813,2318021,2318057,1.798,11.258,291.208,196.895,0,25.786,1.341,None
6295,(ID2318057 : ID2318205),813,2318057,2318205,7.864,11.310,291.809,197.330,0,53.928,2.804,None
6296,(ID2318205 : ID2318100),813,2318205,2318100,3.766,11.362,292.075,197.847,0,37.320,1.941,None
6297,(ID2318100 : ID2318152),813,2318100,2318152,2.008,11.414,290.491,197.349,0,27.251,1.417,None
6298,(ID2318152 : ID2318333),813,2318152,2318333,6.825,11.466,290.680,196.006,0,50.241,2.613,None
6299,(ID2318333 : ID2318253),813,2318333,2318253,4.644,11.518,291.518,193.911,0,41.444,2.155,None
6300,(ID2318253 : ID2318297),813,2318253,2318297,1.291,11.570,291.951,192.443,0,21.854,1.136,None
6301,(ID2318297 : ID2318420),813,2318297,2318420,2.001,11.622,292.650,192.699,0,27.203,1.415,None
6302,(ID2318420 : ID2318507),813,2318420,2318507,1.681,11.674,293.124,192.725,0,24.931,1.296,None
6303,(ID2318507 : ID2318381),813,2318507,2318381,3.184,11.726,294.200,192.193,0,34.313,1.784,None
6304,(ID2318381 : ID2318551),813,2318381,2318551,1.376,11.778,294.501,192.291,0,22.560,1.173,None
6305,(ID2318551 : ID2318676),813,2318551,2318676,3.972,11.830,294.026,191.311,0,38.325,1.993,None
6306,(ID2318676 : ID2318457),813,2318676,2318457,5.725,11.882,295.321,190.143,0,46.013,2.393,None
6307,(ID2318457 : ID2318631),813,2318457,2318631,5.649,11.934,297.162,188.975,0,45.708,2.377,None
6308,(ID2318631 : ID2318589),813,2318631,2318589,3.982,11.986,297.430,187.067,0,38.376,1.996,None
6309,(ID2318589 : ID2318759),813,2318589,2318759,4.025,12.038,296.454,186.962,0,38.583,2.006,None
6310,(ID2316207 : ID2316074),814,2316207,2316074,6.069,9.074,506.024,220.571,0,47.377,2.464,None
6311,(ID2316074 : ID2316356),814,2316074,2316356,0.055,9.126,504.980,220.178,0,4.512,0.235,None
6312,(ID2316356 : ID2316299),814,2316356,2316299,6.630,9.178,505.711,219.107,0,49.518,2.575,None
6313,(ID2316299 : ID2316255),814,2316299,2316255,2.018,9.256,505.631,217.910,0,13.658,1.420,None
6314,(ID2316255 : ID2316476),814,2316255,2316476,7.813,9.334,504.941,219.235,0,53.754,2.795,None
6315,(ID2316476 : ID2316443),814,2316476,2316443,11.135,9.386,504.737,222.286,0,64.172,3.337,None
6316,(ID2316443 : ID2316611),814,2316443,2316611,0.203,9.438,504.507,223.715,0,8.669,0.451,None
6317,(ID2316611 : ID2316516),814,2316611,2316516,0.526,9.490,504.137,223.451,0,13.945,0.725,None
6318,(ID2316516 : ID2316762),814,2316516,2316762,11.536,9.542,503.839,225.110,0,65.316,3.396,None
6319,(ID2316762 : ID2316703),814,2316762,2316703,6.166,9.594,505.141,226.745,0,47.754,2.483,None
6320,(ID2316703 : ID2316562),814,2316703,2316562,2.012,9.646,506.836,226.139,0,27.277,1.418,None
6321,(ID2316562 : ID2316818),814,2316562,2316818,3.939,9.724,506.400,226.032,0,19.082,1.985,None
6322,(ID2316818 : ID2316851),814,2316818,2316851,6.020,9.802,504.282,226.479,0,47.183,2.454,None
6323,(ID2316851 : ID2316891),814,2316851,2316891,1.170,9.854,503.542,226.254,0,20.801,1.082,None
6324,(ID2316891 : ID2316992),814,2316891,2316992,0.183,9.906,504.116,225.824,0,8.236,0.428,None
6325,(ID2316992 : ID2317042),814,2316992,2317042,0.371,9.958,504.421,225.415,0,11.706,0.609,None
6326,(ID2317042 : ID2316937),814,2317042,2316937,14.560,10.010,504.801,227.104,0,73.381,3.816,None
6327,(ID2316937 : ID2317093),814,2316937,2317093,0.219,10.062,504.844,229.207,0,9.002,0.468,None
6328,(ID2317093 : ID2317139),814,2317093,2317139,0.760,10.114,504.961,229.042,0,16.763,0.872,None
6329,(ID2316194 : ID2316062),822,2316194,2316062,7.945,9.074,334.601,136.054,0,54.205,2.819,None
6330,(ID2316062 : ID2316342),822,2316062,2316342,8.219,9.126,335.347,133.462,0,55.131,2.867,None
6331,(ID2316342 : ID2316284),822,2316342,2316284,19.224,9.178,334.358,131.023,0,84.317,4.384,None
6332,(ID2316284 : ID2316391),822,2316284,2316391,10.920,9.230,331.423,128.569,0,63.550,3.305,None
6333,(ID2316391 : ID2316244),822,2316391,2316244,6.031,9.282,331.077,128.309,0,47.226,2.456,None
6334,(ID2316244 : ID2316467),822,2316244,2316467,133.754,9.334,326.436,127.266,0,222.407,11.565,None
6335,(ID2316467 : ID2316431),822,2316467,2316431,0.083,9.386,321.019,125.142,0,5.540,0.288,None
6336,(ID2316431 : ID2316501),822,2316431,2316501,3.646,9.464,321.885,125.429,0,18.359,1.909,None
6337,(ID2316501 : ID2316745),822,2316501,2316745,1.376,9.542,322.828,125.280,0,22.555,1.173,None
6338,(ID2316745 : ID2316688),822,2316745,2316688,0.283,9.594,322.656,124.744,0,10.239,0.532,None
6339,(ID2316688 : ID2316548),822,2316688,2316548,6.686,9.646,322.958,123.625,0,49.725,2.586,None
6340,(ID2316548 : ID2316643),822,2316548,2316643,1.177,9.698,323.152,122.857,0,20.865,1.085,None
6341,(ID2316643 : ID2316804),822,2316643,2316804,19.370,9.750,321.744,125.193,0,84.638,4.401,None
6342,(ID2316804 : ID2316843),822,2316804,2316843,4.336,9.802,321.679,127.510,0,40.044,2.082,None
6343,(ID2316843 : ID2316976),822,2316843,2316976,10.994,9.880,321.979,129.402,0,31.882,3.316,None
6344,(ID2316976 : ID2317028),822,2316976,2317028,3.494,9.958,322.176,130.573,0,35.946,1.869,None
6345,(ID2317028 : ID2316924),822,2317028,2316924,7.823,10.010,323.708,131.458,0,53.787,2.797,None
6346,(ID2316924 : ID2317078),822,2316924,2317078,3.217,10.062,324.539,131.808,0,34.492,1.794,None
6347,(ID2317078 : ID2317127),822,2317078,2317127,0.422,10.114,324.781,131.243,0,12.499,0.650,None
6348,(ID2317127 : ID2317205),822,2317127,2317205,2.481,10.166,325.418,131.005,0,30.289,1.575,None
6349,(ID2317205 : ID2317168),822,2317205,2317168,1.113,10.218,325.812,129.952,0,20.286,1.055,None
6350,(ID2317168 : ID2317250),822,2317168,2317250,5.391,10.270,326.797,129.606,0,44.650,2.322,None
6351,(ID2317250 : ID2317290),822,2317250,2317290,5.427,10.322,326.783,129.723,0,44.801,2.330,None
6352,(ID2317290 : ID2317432),822,2317290,2317432,32.368,10.400,323.661,127.621,0,54.705,5.689,None
6353,(ID2317432 : ID2317331),822,2317432,2317331,0.204,10.478,321.881,125.695,0,8.682,0.451,None
6354,(ID2317331 : ID2317481),822,2317331,2317481,2.819,10.530,322.711,126.363,0,32.285,1.679,None
