 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
12706,(ID124641 : ID124526),638,124641,124526,27.125,12.870,474.626,164.443,0,100.158,5.208,None
12707,(ID124526 : ID124756),638,124526,124756,22.737,12.922,475.059,159.994,0,91.699,4.768,None
12708,(ID124756 : ID124604),638,124756,124604,48.545,12.974,471.829,155.199,0,133.990,6.967,None
12709,(ID124604 : ID124683),638,124604,124683,18.140,13.026,468.881,154.653,0,81.906,4.259,None
12710,(ID123125 : ID123214),639,123125,123214,5.015,11.206,449.370,195.974,0,43.064,2.239,None
12711,(ID123214 : ID123257),639,123214,123257,102.645,11.258,443.244,196.829,0,194.835,10.131,None
12712,(ID123257 : ID123438),639,123257,123438,13.344,11.310,436.471,197.081,0,70.250,3.653,None
12713,(ID123438 : ID123301),639,123438,123301,32.867,11.362,431.976,197.462,0,110.249,5.733,None
12714,(ID123301 : ID123528),639,123301,123528,43.025,11.414,429.752,201.567,0,126.141,6.559,None
12715,(ID123528 : ID123347),639,123528,123347,8.102,11.466,430.446,206.218,0,54.738,2.846,None
12716,(ID123347 : ID123619),639,123347,123619,35.672,11.518,429.045,205.098,0,114.858,5.973,None
12717,(ID123619 : ID123394),639,123619,123394,48.515,11.570,430.942,202.528,0,133.948,6.965,None
12718,(ID123394 : ID123483),639,123394,123483,38.988,11.622,433.973,205.577,0,120.077,6.244,None
12719,(ID123483 : ID123662),639,123483,123662,6.088,11.674,432.733,209.614,0,47.451,2.467,None
12720,(ID123662 : ID123571),639,123662,123571,14.068,11.726,433.810,210.378,0,72.129,3.751,None
12721,(ID123571 : ID123886),639,123571,123886,12.834,11.778,437.233,211.081,0,68.893,3.582,None
12722,(ID123886 : ID123793),639,123886,123793,26.020,11.830,440.809,210.409,0,98.096,5.101,None
12723,(ID123793 : ID123840),639,123793,123840,13.545,11.882,442.988,207.018,0,70.777,3.680,None
12724,(ID123840 : ID123751),639,123840,123751,24.039,11.934,441.531,207.027,0,94.289,4.903,None
12725,(ID123751 : ID123977),639,123751,123977,79.852,11.986,437.032,212.283,0,171.846,8.936,None
12726,(ID123977 : ID123705),639,123977,123705,0.695,12.038,434.527,215.519,0,16.032,0.834,None
12727,(ID123705 : ID123931),639,123705,123931,11.955,12.090,433.461,216.292,0,66.493,3.458,None
12728,(ID123931 : ID124114),639,123931,124114,5.998,12.142,432.512,218.365,0,47.099,2.449,None
12729,(ID124114 : ID124160),639,124114,124160,4.452,12.194,434.033,219.243,0,40.578,2.110,None
12730,(ID124160 : ID124025),639,124160,124025,102.258,12.246,439.789,217.213,0,194.467,10.112,None
12731,(ID124025 : ID124069),639,124025,124069,35.297,12.298,447.488,215.338,0,114.252,5.941,None
12732,(ID124069 : ID124328),639,124069,124328,19.188,12.350,449.624,217.276,0,84.239,4.380,None
12733,(ID124328 : ID124202),639,124328,124202,45.625,12.402,445.424,219.556,0,129.897,6.755,None
12734,(ID124202 : ID124288),639,124202,124288,30.780,12.454,443.981,221.808,0,106.692,5.548,None
12735,(ID124288 : ID124246),639,124288,124246,62.924,12.506,443.547,220.617,0,152.547,7.932,None
12736,(ID124246 : ID124370),639,124246,124370,1.623,12.558,441.334,218.048,0,24.498,1.274,None
12737,(ID124370 : ID124412),639,124370,124412,8.390,12.610,440.493,217.609,0,55.703,2.897,None
12738,(ID124412 : ID124568),639,124412,124568,10.282,12.662,438.586,217.865,0,61.664,3.207,None
12739,(ID124568 : ID124449),639,124568,124449,21.605,12.714,435.363,219.481,0,89.388,4.648,None
12740,(ID124449 : ID124487),639,124449,124487,3.858,12.766,434.041,219.790,0,37.774,1.964,None
12741,(ID123281 : ID123462),640,123281,123462,47.335,11.310,134.926,451.192,0,132.309,6.880,None
12742,(ID123462 : ID123551),640,123462,123551,49.687,11.388,133.560,454.382,0,67.778,7.049,None
12743,(ID123551 : ID123370),640,123551,123370,17.540,11.466,137.310,458.477,0,80.539,4.188,None
12744,(ID123370 : ID123641),640,123370,123641,2.205,11.518,139.723,459.538,0,28.559,1.485,None
12745,(ID123641 : ID123417),640,123641,123417,13.736,11.570,138.615,459.076,0,71.274,3.706,None
12746,(ID123417 : ID123505),640,123417,123505,6.789,11.622,136.180,457.633,0,50.108,2.606,None
12747,(ID123505 : ID123685),640,123505,123685,22.039,11.674,135.778,454.140,0,90.280,4.695,None
12748,(ID123685 : ID123596),640,123685,123596,60.270,11.726,139.590,453.229,0,149.295,7.763,None
12749,(ID123253 : ID123434),641,123253,123434,0.144,11.310,163.163,148.221,0,7.304,0.380,None
12750,(ID123260 : ID123441),642,123260,123441,20.492,11.310,336.540,235.493,0,87.053,4.527,None
12751,(ID123441 : ID123304),642,123441,123304,31.521,11.362,341.166,234.731,0,107.968,5.614,None
12752,(ID123304 : ID123530),642,123304,123530,2.187,11.414,342.890,233.204,0,28.438,1.479,None
12753,(ID123530 : ID123349),642,123530,123349,2.907,11.466,341.349,233.296,0,32.790,1.705,None
12754,(ID123349 : ID123622),642,123349,123622,14.575,11.518,339.271,234.973,0,73.417,3.818,None
12755,(ID123622 : ID123397),642,123622,123397,1.621,11.570,337.376,236.347,0,24.481,1.273,None
12756,(ID123397 : ID123486),642,123397,123486,62.084,11.622,338.780,232.917,0,151.526,7.879,None
12757,(ID123486 : ID123664),642,123486,123664,36.708,11.674,341.898,226.715,0,116.514,6.059,None
12758,(ID123664 : ID123574),642,123664,123574,3.270,11.726,342.691,223.026,0,34.777,1.808,None
12759,(ID123574 : ID123888),642,123574,123888,23.868,11.778,342.223,219.733,0,93.951,4.885,None
12760,(ID123888 : ID123794),642,123888,123794,14.528,11.830,343.080,215.699,0,73.300,3.812,None
12761,(ID123794 : ID123842),642,123794,123842,13.185,11.882,343.789,212.315,0,69.829,3.631,None
12762,(ID123842 : ID123750),642,123842,123750,11.157,11.934,345.012,209.915,0,64.236,3.340,None
12763,(ID123750 : ID123976),642,123750,123976,16.042,11.986,345.415,210.939,0,77.023,4.005,None
12764,(ID123976 : ID123704),642,123976,123704,17.451,12.038,346.111,213.555,0,80.334,4.177,None
12765,(ID123704 : ID123930),642,123704,123930,20.197,12.090,349.492,212.889,0,86.424,4.494,None
12766,(ID123930 : ID124112),642,123930,124112,1.574,12.142,351.319,210.693,0,24.126,1.255,None
12767,(ID124112 : ID124159),642,124112,124159,5.675,12.194,350.450,210.397,0,45.811,2.382,None
12768,(ID124159 : ID124023),642,124159,124023,11.677,12.246,348.990,208.974,0,65.714,3.417,None
12769,(ID124023 : ID124067),642,124023,124067,3.126,12.298,348.883,208.154,0,34.000,1.768,None
12770,(ID124067 : ID124325),642,124067,124325,94.332,12.350,351.055,204.584,0,186.779,9.712,None
12771,(ID124325 : ID124199),642,124325,124199,57.810,12.402,356.522,198.634,0,146.217,7.603,None
12772,(ID124199 : ID124285),642,124199,124285,43.346,12.454,360.475,200.377,0,126.610,6.584,None
12773,(ID124285 : ID124244),642,124285,124244,41.991,12.506,361.462,206.833,0,124.616,6.480,None
12774,(ID124244 : ID124368),642,124244,124368,11.878,12.558,360.559,211.002,0,66.278,3.446,None
12775,(ID124368 : ID124410),642,124368,124410,17.217,12.610,358.041,210.211,0,79.796,4.149,None
12776,(ID124410 : ID124567),642,124410,124567,9.455,12.662,355.829,209.506,0,59.131,3.075,None
12777,(ID124567 : ID124450),642,124567,124450,152.116,12.714,352.034,216.117,0,237.183,12.334,None
12778,(ID124450 : ID124490),642,124450,124490,58.799,12.766,345.675,222.746,0,147.463,7.668,None
12779,(ID124490 : ID124644),642,124490,124644,18.374,12.818,340.779,222.054,0,82.432,4.286,None
12780,(ID124644 : ID124528),642,124644,124528,148.830,12.870,338.122,214.362,0,234.608,12.200,None
12781,(ID124528 : ID124758),642,124528,124758,1.744,12.922,336.075,208.694,0,25.394,1.320,None
12782,(ID124758 : ID124607),642,124758,124607,8.659,12.974,336.926,209.153,0,56.590,2.943,None
12783,(ID124607 : ID124685),642,124607,124685,57.450,13.026,342.171,209.212,0,145.761,7.580,None
12784,(ID124685 : ID124720),642,124685,124720,2.000,13.078,345.599,209.682,0,27.198,1.414,None
12785,(ID124720 : ID124872),642,124720,124872,23.846,13.130,346.739,212.218,0,93.908,4.883,None
12786,(ID124872 : ID124834),642,124872,124834,18.503,13.182,350.311,213.571,0,82.722,4.302,None
12787,(ID124834 : ID124978),642,124834,124978,22.036,13.234,354.677,213.495,0,90.275,4.694,None
12788,(ID124978 : ID124799),642,124978,124799,28.399,13.286,359.590,213.507,0,102.482,5.329,None
12789,(ID124799 : ID124944),642,124799,124944,41.234,13.338,365.166,211.767,0,123.488,6.421,None
12790,(ID124944 : ID124907),642,124944,124907,148.414,13.390,373.865,208.486,0,234.279,12.183,None
12791,(ID124907 : ID125088),642,124907,125088,12.963,13.442,379.564,208.259,0,69.239,3.600,None
12792,(ID125088 : ID125052),642,125088,125052,17.964,13.494,381.421,209.125,0,81.507,4.238,None
12793,(ID125052 : ID125128),642,125052,125128,20.985,13.546,381.577,209.673,0,88.094,4.581,None
12794,(ID125128 : ID125017),642,125128,125017,22.658,13.598,377.643,210.217,0,91.539,4.760,None
12795,(ID125017 : ID125164),642,125017,125164,0.281,13.650,375.685,209.412,0,10.194,0.530,None
12796,(ID125164 : ID125202),642,125164,125202,27.070,13.702,377.040,211.891,0,100.056,5.203,None
12797,(ID125202 : ID125359),642,125202,125359,69.313,13.754,382.314,214.592,0,160.105,8.325,None
12798,(ID125359 : ID125240),642,125359,125240,15.569,13.806,384.948,213.683,0,75.879,3.946,None
12799,(ID125240 : ID125440),642,125240,125440,22.105,13.858,383.147,210.084,0,90.415,4.702,None
12800,(ID125440 : ID125279),642,125440,125279,29.456,13.910,385.539,208.182,0,104.372,5.427,None
12801,(ID125279 : ID125318),642,125279,125318,1.342,13.962,388.681,208.962,0,22.282,1.159,None
12802,(ID125318 : ID125394),642,125318,125394,0.116,14.014,389.180,209.476,0,6.561,0.341,None
12803,(ID125394 : ID125479),642,125394,125479,42.121,14.066,391.105,207.004,0,124.810,6.490,None
12804,(ID125479 : ID125517),642,125479,125517,3.571,14.118,393.453,205.190,0,36.342,1.890,None
12805,(ID125517 : ID125552),642,125517,125552,11.048,14.170,392.709,207.161,0,63.921,3.324,None
12806,(ID125552 : ID125668),642,125552,125668,45.841,14.222,388.195,207.602,0,130.203,6.771,None
12807,(ID125668 : ID125591),642,125668,125591,34.471,14.274,382.572,208.705,0,112.908,5.871,None
12808,(ID125591 : ID125781),642,125591,125781,0.355,14.326,380.144,210.789,0,11.460,0.596,None
12809,(ID125781 : ID125707),642,125781,125707,6.361,14.378,380.960,210.213,0,48.501,2.522,None
12810,(ID125707 : ID125631),642,125707,125631,4.891,14.430,382.180,210.429,0,42.529,2.211,None
12811,(ID125631 : ID125744),642,125631,125744,30.371,14.482,381.601,214.112,0,105.981,5.511,None
12812,(ID125744 : ID125820),642,125744,125820,1.040,14.534,380.580,217.213,0,19.614,1.020,None
12813,(ID125820 : ID125905),642,125820,125905,3.425,14.586,380.432,218.625,0,35.588,1.851,None
12814,(ID125905 : ID125864),642,125905,125864,7.518,14.638,381.172,218.392,0,52.729,2.742,None
12815,(ID125864 : ID125944),642,125864,125944,32.809,14.690,379.043,217.298,0,110.153,5.728,None
12816,(ID125944 : ID126019),642,125944,126019,7.232,14.742,375.577,218.563,0,51.714,2.689,None
12817,(ID126019 : ID125981),642,126019,125981,24.077,14.794,376.730,218.051,0,94.362,4.907,None
12818,(ID125981 : ID126056),642,125981,126056,5.776,14.846,377.536,217.073,0,46.217,2.403,None
12819,(ID126056 : ID126094),642,126056,126094,64.319,14.898,379.141,220.898,0,154.229,8.020,None
12820,(ID126094 : ID126131),642,126094,126131,19.745,14.950,380.308,225.722,0,85.453,4.444,None
12821,(ID126131 : ID126205),642,126131,126205,12.503,15.002,380.017,226.069,0,68.000,3.536,None
12822,(ID126205 : ID126165),642,126205,126165,162.184,15.054,386.671,221.575,0,244.907,12.735,None
12823,(ID126165 : ID126239),642,126165,126239,13.317,15.106,394.036,218.723,0,70.179,3.649,None
12824,(ID126239 : ID126276),642,126239,126276,0.904,15.158,396.265,218.760,0,18.284,0.951,None
12825,(ID126276 : ID126314),642,126276,126314,21.694,15.210,398.766,217.492,0,89.571,4.658,None
12826,(ID126314 : ID126353),642,126314,126353,26.763,15.262,402.797,218.137,0,99.486,5.173,None
12827,(ID126353 : ID126499),642,126353,126499,6.994,15.314,405.176,221.086,0,50.857,2.645,None
12828,(ID126499 : ID126464),642,126499,126464,9.612,15.366,404.124,221.870,0,59.622,3.100,None
12829,(ID126464 : ID126427),642,126464,126427,0.071,15.418,402.776,221.375,0,5.110,0.266,None
12830,(ID126427 : ID126389),642,126427,126389,9.522,15.470,402.722,222.880,0,59.342,3.086,None
12831,(ID126389 : ID126534),642,126389,126534,3.821,15.522,403.259,225.072,0,37.592,1.955,None
12832,(ID126534 : ID126604),642,126534,126604,5.982,15.574,404.494,224.622,0,47.033,2.446,None
12833,(ID126604 : ID126570),642,126604,126570,2.763,15.626,404.432,224.112,0,31.967,1.662,None
12834,(ID126570 : ID126641),642,126570,126641,30.567,15.678,403.608,221.959,0,106.321,5.529,None
12835,(ID126641 : ID126718),642,126641,126718,28.388,15.730,402.192,216.811,0,102.462,5.328,None
12836,(ID126718 : ID126792),642,126718,126792,4.702,15.782,402.105,214.496,0,41.702,2.169,None
12837,(ID126792 : ID126679),642,126792,126679,7.065,15.834,402.056,215.274,0,51.114,2.658,None
12838,(ID126679 : ID126829),642,126679,126829,21.075,15.886,403.188,215.584,0,88.283,4.591,None
12839,(ID126829 : ID126755),642,126829,126755,12.393,15.938,404.742,213.583,0,67.698,3.520,None
12840,(ID126755 : ID126973),642,126755,126973,27.685,15.990,402.378,214.016,0,101.186,5.262,None
12841,(ID126973 : ID126898),642,126973,126898,86.358,16.042,403.421,212.278,0,178.710,9.293,None
12842,(ID126898 : ID127007),642,126898,127007,15.452,16.094,407.462,207.060,0,75.594,3.931,None
12843,(ID127007 : ID126865),642,127007,126865,0.447,16.146,408.549,205.407,0,12.857,0.669,None
12844,(ID126865 : ID127044),642,126865,127044,54.448,16.198,404.839,206.482,0,141.901,7.379,None
12845,(ID127044 : ID126935),642,127044,126935,5.525,16.250,400.326,208.286,0,45.201,2.350,None
12846,(ID126935 : ID127080),642,126935,127080,1.622,16.302,399.451,208.189,0,24.495,1.274,None
12847,(ID127080 : ID127150),642,127080,127150,105.835,16.354,399.669,202.436,0,197.839,10.288,None
12848,(ID127150 : ID127219),642,127150,127219,1.980,16.406,399.031,197.495,0,27.063,1.407,None
12849,(ID127219 : ID127114),642,127219,127114,47.163,16.458,394.985,197.047,0,132.069,6.868,None
12850,(ID127114 : ID127184),642,127114,127184,5.245,16.510,390.601,196.929,0,44.042,2.290,None
12851,(ID127184 : ID127333),642,127184,127333,15.945,16.562,388.514,199.146,0,76.791,3.993,None
12852,(ID127333 : ID127298),642,127333,127298,0.294,16.614,387.362,201.089,0,10.434,0.543,None
12853,(ID127298 : ID127259),642,127298,127259,10.220,16.666,388.832,201.749,0,61.479,3.197,None
12854,(ID127259 : ID127561),642,127259,127561,4.820,16.718,391.080,202.995,0,42.220,2.195,None
12855,(ID127561 : ID127412),642,127561,127412,82.439,16.770,387.900,206.196,0,174.607,9.080,None
12856,(ID127412 : ID127452),642,127412,127452,34.712,16.822,381.178,207.776,0,113.302,5.892,None
12857,(ID127452 : ID127371),642,127452,127371,30.531,16.874,375.905,205.687,0,106.259,5.525,None
12858,(ID127371 : ID127488),642,127371,127488,0.543,16.926,373.684,204.072,0,14.166,0.737,None
12859,(ID127488 : ID127525),642,127488,127525,6.267,16.978,372.643,203.751,0,48.142,2.503,None
12860,(ID127525 : ID127674),642,127525,127674,14.637,17.030,371.152,205.630,0,73.572,3.826,None
12861,(ID127674 : ID127637),642,127674,127637,93.076,17.082,367.533,204.086,0,185.530,9.648,None
12862,(ID127637 : ID127602),642,127637,127602,7.864,17.134,362.857,200.109,0,53.930,2.804,None
12863,(ID127602 : ID127711),642,127602,127711,39.190,17.186,358.752,200.955,0,120.388,6.260,None
12864,(ID127711 : ID127824),642,127711,127824,74.669,17.238,354.015,206.202,0,166.176,8.641,None
12865,(ID127824 : ID127788),642,127824,127788,42.675,17.290,355.334,209.707,0,125.627,6.533,None
12866,(ID127788 : ID127750),642,127788,127750,13.656,17.342,357.861,207.644,0,71.065,3.695,None
12867,(ID127750 : ID128044),642,127750,128044,39.679,17.394,356.851,202.806,0,121.137,6.299,None
12868,(ID128044 : ID127929),642,128044,127929,38.799,17.446,354.797,202.238,0,119.786,6.229,None
12869,(ID127929 : ID128007),642,127929,128007,100.891,17.498,357.897,206.065,0,193.162,10.044,None
12870,(ID128007 : ID127969),642,128007,127969,54.262,17.550,364.400,210.621,0,141.660,7.366,None
12871,(ID122724 : ID122818),643,122724,122818,13.820,10.686,11.265,234.123,0,71.490,3.717,None
12872,(ID122818 : ID122770),643,122818,122770,3.254,10.738,10.648,233.180,0,34.692,1.804,None
12873,(ID123294 : ID123520),644,123294,123520,10.013,11.414,112.523,124.149,0,60.854,3.164,None
12874,(ID123520 : ID123338),644,123520,123338,15.267,11.466,110.544,122.420,0,75.140,3.907,None
12875,(ID123338 : ID123610),644,123338,123610,11.725,11.518,107.575,123.648,0,65.851,3.424,None
12876,(ID123610 : ID123386),644,123610,123386,17.384,11.570,105.514,126.828,0,80.181,4.169,None
12877,(ID123386 : ID123476),644,123386,123476,125.785,11.622,108.325,132.710,0,215.681,11.215,None
12878,(ID123476 : ID123656),644,123476,123656,52.879,11.674,110.124,139.786,0,139.842,7.272,None
12879,(ID123656 : ID123566),644,123656,123566,58.519,11.726,109.302,146.408,0,147.111,7.650,None
12880,(ID123566 : ID123881),644,123566,123881,6.919,11.778,111.822,149.774,0,50.585,2.630,None
12881,(ID123881 : ID123787),644,123881,123787,17.717,11.830,111.198,148.642,0,80.945,4.209,None
12882,(ID123787 : ID123834),644,123787,123834,90.849,11.882,105.330,150.426,0,183.298,9.531,None
12883,(ID123834 : ID123744),644,123834,123744,88.109,11.934,98.603,156.873,0,180.512,9.387,None
12884,(ID123744 : ID123970),644,123744,123970,42.313,11.986,92.798,159.484,0,125.093,6.505,None
12885,(ID123970 : ID123698),644,123970,123698,46.823,12.038,87.043,160.380,0,131.591,6.843,None
12886,(ID123698 : ID123925),644,123698,123925,5.144,12.090,83.418,163.140,0,43.616,2.268,None
12887,(ID123925 : ID124107),644,123925,124107,0.637,12.142,82.769,164.137,0,15.344,0.798,None
12888,(ID123450 : ID123313),645,123450,123313,32.898,11.362,349.943,313.839,0,110.301,5.736,None
12889,(ID123313 : ID123537),645,123313,123537,48.333,11.414,344.844,310.515,0,133.696,6.952,None
12890,(ID123537 : ID123356),645,123537,123356,34.148,11.466,344.464,309.504,0,112.378,5.844,None
12891,(ID123356 : ID123630),645,123356,123630,2.492,11.518,347.447,310.372,0,30.360,1.579,None
12892,(ID123630 : ID123405),645,123630,123405,9.592,11.570,347.053,309.679,0,59.558,3.097,None
12893,(ID123405 : ID123493),645,123405,123493,9.078,11.622,345.148,307.789,0,57.942,3.013,None
12894,(ID123493 : ID123671),645,123493,123671,45.758,11.674,340.547,306.151,0,130.086,6.764,None
12895,(ID123671 : ID123579),645,123671,123579,47.996,11.726,340.731,303.987,0,133.229,6.928,None
12896,(ID123579 : ID123894),645,123579,123894,8.901,11.778,344.026,301.561,0,57.374,2.983,None
12897,(ID123894 : ID123800),645,123894,123800,6.527,11.830,342.837,300.630,0,49.130,2.555,None
12898,(ID123800 : ID123849),645,123800,123849,32.669,11.882,338.867,301.641,0,109.916,5.716,None
12899,(ID123849 : ID123758),645,123849,123758,14.397,11.934,334.415,303.064,0,72.968,3.794,None
12900,(ID123758 : ID123983),645,123758,123983,15.971,11.986,332.988,302.048,0,76.853,3.996,None
12901,(ID123983 : ID123712),645,123983,123712,1.901,12.038,332.515,299.918,0,26.516,1.379,None
12902,(ID123712 : ID123938),645,123712,123938,13.627,12.090,330.554,298.454,0,70.991,3.692,None
12903,(ID123545 : ID123364),646,123545,123364,4.000,11.466,0.000,375.000,0,38.462,2.000,None
12904,(ID123320 : ID123547),647,123320,123547,35.098,11.414,183.085,416.664,0,113.930,5.924,None
12905,(ID123547 : ID123366),647,123547,123366,0.064,11.466,185.852,417.299,0,4.869,0.253,None
12906,(ID123366 : ID123638),647,123366,123638,0.371,11.518,185.823,417.537,0,11.707,0.609,None
12907,(ID123638 : ID123413),647,123638,123413,5.714,11.570,186.340,416.715,0,45.970,2.390,None
12908,(ID123413 : ID123501),647,123413,123501,7.644,11.622,185.435,415.950,0,53.169,2.765,None
12909,(ID123501 : ID123682),647,123501,123682,33.627,11.674,183.560,419.148,0,111.518,5.799,None
12910,(ID123682 : ID123593),647,123682,123593,12.419,11.726,183.625,423.653,0,67.770,3.524,None
12911,(ID123593 : ID123906),647,123593,123906,21.314,11.778,182.480,423.801,0,88.782,4.617,None
12912,(ID123906 : ID123814),647,123906,123814,15.213,11.830,182.299,423.456,0,75.008,3.900,None
12913,(ID123814 : ID123862),647,123814,123862,35.837,11.882,184.691,421.741,0,115.123,5.986,None
12914,(ID123862 : ID123770),647,123862,123770,9.878,11.934,184.134,419.608,0,60.440,3.143,None
12915,(ID123770 : ID123998),647,123770,123998,12.311,11.986,181.019,420.060,0,67.476,3.509,None
12916,(ID123998 : ID123723),647,123998,123723,23.345,12.038,178.619,422.090,0,92.917,4.832,None
12917,(ID123723 : ID123950),647,123723,123950,18.149,12.090,177.677,426.524,0,81.925,4.260,None
12918,(ID123950 : ID124133),647,123950,124133,23.993,12.142,179.452,429.984,0,94.197,4.898,None
12919,(ID124133 : ID124178),647,124133,124178,23.088,12.194,180.898,433.658,0,92.405,4.805,None
12920,(ID124178 : ID124044),647,124178,124044,3.762,12.246,179.473,436.493,0,37.297,1.939,None
12921,(ID124044 : ID124088),647,124044,124088,8.939,12.298,178.654,435.507,0,57.497,2.990,None
12922,(ID124088 : ID124348),647,124088,124348,14.158,12.350,176.912,434.704,0,72.361,3.763,None
12923,(ID124348 : ID124222),647,124348,124222,19.175,12.402,177.351,435.470,0,84.209,4.379,None
12924,(ID123552 : ID123371),648,123552,123371,5.396,11.466,380.366,458.424,0,44.670,2.323,None
12925,(ID123371 : ID123642),648,123371,123642,55.894,11.518,376.519,459.583,0,143.774,7.476,None
12926,(ID123642 : ID123419),648,123642,123419,32.730,11.570,372.963,462.441,0,110.019,5.721,None
12927,(ID123419 : ID123506),648,123419,123506,5.840,11.622,372.623,466.385,0,46.472,2.417,None
12928,(ID123506 : ID123687),648,123506,123687,20.685,11.674,369.881,466.985,0,87.464,4.548,None
12929,(ID123687 : ID123597),648,123687,123597,0.038,11.726,367.585,466.432,0,3.773,0.196,None
12930,(ID123597 : ID123910),648,123597,123910,5.079,11.778,368.564,466.767,0,43.341,2.254,None
12931,(ID123910 : ID123817),648,123910,123817,22.314,11.830,368.141,465.322,0,90.842,4.724,None
12932,(ID123817 : ID123773),648,123817,123773,14.586,11.908,364.934,462.671,0,36.723,3.819,None
12933,(ID123773 : ID124001),648,123773,124001,26.964,11.986,365.796,461.726,0,99.859,5.193,None
12934,(ID124001 : ID123726),648,124001,123726,0.685,12.038,368.268,461.193,0,15.921,0.828,None
12935,(ID123726 : ID123953),648,123726,123953,45.498,12.090,367.598,464.124,0,129.715,6.745,None
12936,(ID123953 : ID124135),648,123953,124135,29.608,12.142,364.329,467.490,0,104.640,5.441,None
12937,(ID124135 : ID124180),648,124135,124180,19.267,12.194,360.428,469.378,0,84.412,4.389,None
12938,(ID124180 : ID124046),648,124180,124046,13.082,12.246,357.529,470.664,0,69.556,3.617,None
12939,(ID124046 : ID124091),648,124046,124091,4.063,12.298,355.600,469.116,0,38.761,2.016,None
12940,(ID124091 : ID124350),648,124091,124350,0.349,12.350,355.660,468.008,0,11.369,0.591,None
12941,(ID124350 : ID124226),648,124350,124226,20.147,12.402,353.853,468.738,0,86.318,4.489,None
12942,(ID123286 : ID123511),649,123286,123511,38.701,11.414,8.946,2.927,0,119.635,6.221,None
12943,(ID123511 : ID123329),649,123511,123329,22.568,11.466,8.755,2.023,0,91.357,4.751,None
12944,(ID123329 : ID123602),649,123329,123602,15.024,11.518,8.342,5.796,0,74.540,3.876,None
12945,(ID123602 : ID123376),649,123602,123376,3.880,11.570,10.156,7.616,0,37.879,1.970,None
12946,(ID123376 : ID123466),649,123376,123466,35.710,11.622,8.189,7.206,0,114.919,5.976,None
12947,(ID123466 : ID123646),649,123466,123646,14.857,11.674,5.837,8.559,0,74.124,3.854,None
12948,(ID123513 : ID123331),650,123513,123331,5.183,11.466,378.196,16.815,0,43.779,2.277,None
12949,(ID123331 : ID123603),650,123331,123603,3.403,11.518,377.743,15.453,0,35.475,1.845,None
12950,(ID123603 : ID123378),650,123603,123378,4.294,11.570,376.792,16.183,0,39.849,2.072,None
12951,(ID123378 : ID123468),650,123378,123468,45.349,11.622,377.912,20.362,0,129.503,6.734,None
12952,(ID123468 : ID123648),650,123468,123648,14.810,11.674,381.026,23.320,0,74.007,3.848,None
12953,(ID123648 : ID123558),650,123648,123558,0.664,11.726,382.860,22.731,0,15.674,0.815,None
12954,(ID123558 : ID123871),650,123558,123871,25.156,11.778,381.829,20.011,0,96.454,5.016,None
12955,(ID123871 : ID123778),650,123871,123778,26.600,11.830,379.375,15.595,0,99.183,5.158,None
12956,(ID123778 : ID123824),650,123778,123824,19.179,11.882,376.831,15.427,0,84.219,4.379,None
12957,(ID123824 : ID123733),650,123824,123733,11.157,11.934,374.124,17.452,0,64.234,3.340,None
12958,(ID123733 : ID123961),650,123733,123961,15.982,11.986,371.086,16.095,0,76.881,3.998,None
12959,(ID123961 : ID123690),650,123961,123690,37.075,12.038,371.260,12.019,0,117.095,6.089,None
12960,(ID123690 : ID123915),650,123690,123915,0.086,12.090,372.741,9.266,0,5.632,0.293,None
12961,(ID123915 : ID124095),650,123915,124095,14.946,12.142,373.253,7.290,0,74.347,3.866,None
12962,(ID124095 : ID124142),650,124095,124142,18.044,12.194,372.866,7.337,0,81.688,4.248,None
12963,(ID124142 : ID124009),650,124142,124009,19.951,12.246,372.925,11.213,0,85.896,4.467,None
12964,(ID123425 : ID123290),651,123425,123290,2.898,11.362,437.349,32.964,0,32.736,1.702,None
12965,(ID123290 : ID123516),651,123290,123516,62.593,11.414,436.966,36.298,0,152.146,7.912,None
12966,(ID123516 : ID123334),651,123516,123334,5.186,11.466,436.309,41.149,0,43.792,2.277,None
12967,(ID123334 : ID123606),651,123334,123606,23.417,11.518,435.165,44.028,0,93.060,4.839,None
12968,(ID123606 : ID123381),651,123606,123381,5.931,11.570,432.367,45.760,0,46.836,2.435,None
12969,(ID123381 : ID123472),651,123381,123472,21.324,11.622,429.274,47.005,0,88.805,4.618,None
12970,(ID123472 : ID123652),651,123472,123652,0.384,11.674,427.256,48.623,0,11.914,0.620,None
12971,(ID123652 : ID123562),651,123652,123562,2.770,11.726,426.318,49.134,0,32.006,1.664,None
12972,(ID123562 : ID123876),651,123562,123876,67.254,11.778,428.893,47.038,0,157.708,8.201,None
12973,(ID123876 : ID123782),651,123876,123782,29.642,11.830,434.642,46.038,0,104.701,5.444,None
12974,(ID123782 : ID123829),651,123782,123829,50.659,11.882,440.493,46.609,0,136.876,7.118,None
12975,(ID123829 : ID123738),651,123829,123738,52.751,11.934,446.158,48.747,0,139.673,7.263,None
12976,(ID123738 : ID123966),651,123738,123966,35.397,11.986,449.761,54.262,0,114.414,5.950,None
12977,(ID123966 : ID123695),651,123966,123695,27.498,12.038,452.685,54.734,0,100.842,5.244,None
