 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
5826,(ID189015 : ID188920),57,189015,188920,12.695,17.862,407.184,154.212,0,68.521,3.563,None
5827,(ID188920 : ID189140),57,188920,189140,4.101,17.914,409.235,152.741,0,38.943,2.025,None
5828,(ID189140 : ID189057),57,189140,189057,1.909,17.966,410.926,152.587,0,26.569,1.382,None
5829,(ID189057 : ID189095),57,189057,189095,1.144,18.044,411.358,152.932,0,10.286,1.070,None
5830,(ID189095 : ID189185),57,189095,189185,12.613,18.122,412.881,153.250,0,68.299,3.552,None
5831,(ID189185 : ID189367),57,189185,189367,48.286,18.174,416.454,156.062,0,133.630,6.949,None
5832,(ID189367 : ID189274),57,189367,189274,4.360,18.226,417.360,158.500,0,40.153,2.088,None
5833,(ID189274 : ID189320),57,189274,189320,0.263,18.278,416.672,158.115,0,9.866,0.513,None
5834,(ID189320 : ID189416),57,189320,189416,6.199,18.330,416.088,157.303,0,47.879,2.490,None
5835,(ID189416 : ID189459),57,189416,189459,18.956,18.408,414.461,154.334,0,41.864,4.354,None
5836,(ID189459 : ID189585),57,189459,189585,0.643,18.486,413.552,151.928,0,15.424,0.802,None
5837,(ID189585 : ID189717),57,189585,189717,8.594,18.538,412.842,150.212,0,56.375,2.931,None
5838,(ID189717 : ID189501),57,189717,189501,4.686,18.590,412.562,149.913,0,41.630,2.165,None
5839,(ID189501 : ID189669),57,189501,189669,8.826,18.642,413.557,149.597,0,57.131,2.971,None
5840,(ID189669 : ID189623),57,189669,189623,1.193,18.694,414.252,148.802,0,21.001,1.092,None
5841,(ID189623 : ID189762),57,189623,189762,1.382,18.746,414.284,149.933,0,22.606,1.176,None
5842,(ID189762 : ID189885),57,189762,189885,3.847,18.798,414.108,151.488,0,37.721,1.961,None
5843,(ID189885 : ID189798),57,189885,189798,1.785,18.850,413.289,152.369,0,25.695,1.336,None
5844,(ID189798 : ID189839),57,189798,189839,4.079,18.902,413.087,151.383,0,38.839,2.020,None
5845,(ID189839 : ID190073),57,189839,190073,0.177,18.954,413.699,150.338,0,8.083,0.420,None
5846,(ID190073 : ID190025),57,190073,190025,3.802,19.006,413.576,151.127,0,37.496,1.950,None
5847,(ID190025 : ID189976),57,190025,189976,7.027,19.058,413.382,153.386,0,50.978,2.651,None
5848,(ID189976 : ID189928),57,189976,189928,38.547,19.110,416.237,156.098,0,119.397,6.209,None
5849,(ID189928 : ID190163),57,189928,190163,0.515,19.162,419.084,157.136,0,13.803,0.718,None
5850,(ID190163 : ID190248),57,190163,190248,0.947,19.214,419.060,156.307,0,18.719,0.973,None
5851,(ID190248 : ID190117),57,190248,190117,6.251,19.266,419.316,154.631,0,48.082,2.500,None
5852,(ID190117 : ID190207),57,190117,190207,2.894,19.318,420.404,153.003,0,32.712,1.701,None
5853,(ID190207 : ID190338),57,190207,190338,2.162,19.370,421.128,151.839,0,28.274,1.470,None
5854,(ID190338 : ID190379),57,190338,190379,10.964,19.422,421.565,149.510,0,63.676,3.311,None
5855,(ID190379 : ID190289),57,190379,190289,4.448,19.474,421.101,148.447,0,40.560,2.109,None
5856,(ID190289 : ID190505),57,190289,190505,2.557,19.526,419.444,148.690,0,30.752,1.599,None
5857,(ID190505 : ID190549),57,190505,190549,7.181,19.578,418.642,147.063,0,51.534,2.680,None
5858,(ID190549 : ID190425),57,190549,190425,1.312,19.630,418.322,146.232,0,22.031,1.146,None
5859,(ID190425 : ID190592),57,190425,190592,18.580,19.682,419.749,148.075,0,82.892,4.310,None
5860,(ID190592 : ID190465),57,190592,190465,1.109,19.734,421.169,149.861,0,20.254,1.053,None
5861,(ID190465 : ID190631),57,190465,190631,3.321,19.786,420.232,149.688,0,35.046,1.822,None
5862,(ID190631 : ID190856),57,190631,190856,13.482,19.838,421.342,148.593,0,70.610,3.672,None
5863,(ID190856 : ID190720),57,190856,190720,1.655,19.890,422.820,147.550,0,24.743,1.287,None
5864,(ID190720 : ID190767),57,190720,190767,11.926,19.942,422.253,145.274,0,66.412,3.453,None
5865,(ID190767 : ID190901),57,190767,190901,0.851,19.994,422.391,143.783,0,17.735,0.922,None
5866,(ID190901 : ID190673),57,190901,190673,5.058,20.046,423.345,143.013,0,43.251,2.249,None
5867,(ID190673 : ID190814),57,190673,190814,6.876,20.098,423.082,140.999,0,50.428,2.622,None
5868,(ID190814 : ID190948),57,190814,190948,2.914,20.150,422.406,139.124,0,32.830,1.707,None
5869,(ID190948 : ID191075),57,190948,191075,15.392,20.202,422.447,136.322,0,75.447,3.923,None
5870,(ID191075 : ID190988),57,191075,190988,7.280,20.254,421.039,134.669,0,51.889,2.698,None
5871,(ID190988 : ID191165),57,190988,191165,1.347,20.306,420.109,134.540,0,22.323,1.161,None
5872,(ID191165 : ID191028),57,191165,191028,2.287,20.358,420.189,133.412,0,29.082,1.512,None
5873,(ID191028 : ID191119),57,191028,191119,0.884,20.410,419.459,132.917,0,18.076,0.940,None
5874,(ID191119 : ID191298),57,191119,191298,4.573,20.462,418.046,133.528,0,41.126,2.139,None
5875,(ID191298 : ID191256),57,191298,191256,12.171,20.514,417.755,135.541,0,67.090,3.489,None
5876,(ID191256 : ID191211),57,191256,191211,6.699,20.566,418.546,138.431,0,49.773,2.588,None
5877,(ID191211 : ID191390),57,191211,191390,6.355,20.618,417.934,140.765,0,48.477,2.521,None
5878,(ID191390 : ID191346),57,191390,191346,3.928,20.670,417.611,140.895,0,38.114,1.982,None
5879,(ID191346 : ID191438),57,191346,191438,42.475,20.722,420.845,141.558,0,125.333,6.517,None
5880,(ID191438 : ID191488),57,191438,191488,7.946,20.774,424.895,143.877,0,54.207,2.819,None
5881,(ID191488 : ID191537),57,191488,191537,1.217,20.826,426.644,144.573,0,21.217,1.103,None
5882,(ID191537 : ID191588),57,191537,191588,0.056,20.878,427.208,144.411,0,4.539,0.236,None
5883,(ID191588 : ID191681),57,191588,191681,1.865,20.930,427.874,144.090,0,26.259,1.365,None
5884,(ID191681 : ID191638),57,191681,191638,2.341,20.982,428.345,143.143,0,29.421,1.530,None
5885,(ID191638 : ID191814),57,191638,191814,12.964,21.034,427.799,140.637,0,69.241,3.601,None
5886,(ID191814 : ID191771),57,191814,191771,1.072,21.086,427.171,138.428,0,19.914,1.036,None
5887,(ID191771 : ID191726),57,191771,191726,7.485,21.138,426.537,139.299,0,52.612,2.736,None
5888,(ID191726 : ID191852),57,191726,191852,13.571,21.190,424.431,139.999,0,70.843,3.684,None
5889,(ID191852 : ID191897),57,191852,191897,2.246,21.242,422.463,138.669,0,28.819,1.499,None
5890,(ID191897 : ID191947),57,191897,191947,10.724,21.294,422.556,136.352,0,62.976,3.275,None
5891,(ID191947 : ID191994),57,191947,191994,2.712,21.346,422.142,135.109,0,31.670,1.647,None
5892,(ID191994 : ID192083),57,191994,192083,1.803,21.398,421.380,136.141,0,25.820,1.343,None
5893,(ID192083 : ID192038),57,192083,192038,6.809,21.450,420.276,137.540,0,50.182,2.609,None
5894,(ID192038 : ID192178),57,192038,192178,4.268,21.502,419.181,137.234,0,39.729,2.066,None
5895,(ID192178 : ID192131),57,192178,192131,3.531,21.580,418.383,136.715,0,18.068,1.879,None
5896,(ID192131 : ID192220),57,192131,192220,6.269,21.658,418.413,138.177,0,48.149,2.504,None
5897,(ID192220 : ID192359),57,192220,192359,1.908,21.710,419.362,139.804,0,26.567,1.381,None
5898,(ID192359 : ID192409),57,192359,192409,7.717,21.762,419.768,141.843,0,53.421,2.778,None
5899,(ID192409 : ID192312),57,192409,192312,7.819,21.814,421.365,142.756,0,53.773,2.796,None
5900,(ID192312 : ID192499),57,192312,192499,7.298,21.866,423.878,141.666,0,51.952,2.701,None
5901,(ID192499 : ID192459),57,192499,192459,1.385,21.918,424.505,140.854,0,22.635,1.177,None
5902,(ID192459 : ID192543),57,192459,192543,3.433,21.970,423.017,140.639,0,35.633,1.853,None
5903,(ID192543 : ID192586),57,192543,192586,1.418,22.022,422.686,140.637,0,22.902,1.191,None
5904,(ID192586 : ID192629),57,192586,192629,2.900,22.074,423.755,141.384,0,32.749,1.703,None
5905,(ID192629 : ID192771),57,192629,192771,0.605,22.126,424.130,142.467,0,14.952,0.778,None
5906,(ID192771 : ID192723),57,192771,192723,8.518,22.178,424.421,144.249,0,56.127,2.919,None
5907,(ID192723 : ID192825),57,192723,192825,6.935,22.230,423.859,146.566,0,50.642,2.633,None
5908,(ID192825 : ID192876),57,192825,192876,8.049,22.282,421.499,147.641,0,54.559,2.837,None
5909,(ID192876 : ID192678),57,192876,192678,11.990,22.334,419.841,146.092,0,66.590,3.463,None
5910,(ID192678 : ID192927),57,192678,192927,3.309,22.386,419.117,143.604,0,34.983,1.819,None
5911,(ID192927 : ID193011),57,192927,193011,0.560,22.464,418.282,142.935,0,7.198,0.749,None
5912,(ID193011 : ID193115),57,193011,193115,2.055,22.542,417.229,143.219,0,27.565,1.433,None
5913,(ID193115 : ID193216),57,193115,193216,2.026,22.594,416.458,144.105,0,27.369,1.423,None
5914,(ID193216 : ID193064),57,193216,193064,6.479,22.646,417.649,144.927,0,48.949,2.545,None
5915,(ID193064 : ID193354),57,193064,193354,0.480,22.698,418.813,145.373,0,13.328,0.693,None
5916,(ID193354 : ID193165),57,193354,193165,9.910,22.750,419.841,144.609,0,60.540,3.148,None
5917,(ID193165 : ID193266),57,193165,193266,1.847,22.802,421.595,143.789,0,26.133,1.359,None
5918,(ID193266 : ID193309),57,193266,193309,2.450,22.854,422.618,143.390,0,30.103,1.565,None
5919,(ID193309 : ID193402),57,193309,193402,37.259,22.906,424.607,145.323,0,117.385,6.104,None
5920,(ID193402 : ID193549),57,193402,193549,3.542,22.958,425.822,147.065,0,36.195,1.882,None
5921,(ID193549 : ID193450),57,193549,193450,4.435,23.010,425.475,145.149,0,40.498,2.106,None
5922,(ID193450 : ID193601),57,193450,193601,4.317,23.062,424.685,144.739,0,39.956,2.078,None
5923,(ID193601 : ID193691),57,193601,193691,7.779,23.114,422.763,146.232,0,53.635,2.789,None
5924,(ID193691 : ID193648),57,193691,193648,5.629,23.166,420.716,146.359,0,45.628,2.373,None
5925,(ID193648 : ID193503),57,193648,193503,4.055,23.218,420.053,144.669,0,38.727,2.014,None
5926,(ID170266 : ID170616),58,170266,170616,5.514,0.026,78.330,210.331,0,45.156,2.348,None
5927,(ID170616 : ID170403),58,170616,170403,8.993,0.078,79.089,208.246,0,57.671,2.999,None
5928,(ID170403 : ID170474),58,170403,170474,0.667,0.130,79.235,206.881,0,15.710,0.817,None
5929,(ID170474 : ID170542),58,170474,170542,8.676,0.182,80.640,205.924,0,56.645,2.946,None
5930,(ID170542 : ID170748),58,170542,170748,0.071,0.234,81.553,204.943,0,5.112,0.266,None
5931,(ID170748 : ID170322),58,170748,170322,0.597,0.286,81.309,205.390,0,14.858,0.773,None
5932,(ID170322 : ID170686),58,170322,170686,0.535,0.338,81.211,206.111,0,14.071,0.732,None
5933,(ID170686 : ID170821),58,170686,170821,7.883,0.390,81.701,207.806,0,53.994,2.808,None
5934,(ID170821 : ID170894),58,170821,170894,9.382,0.442,80.623,209.316,0,58.903,3.063,None
5935,(ID170894 : ID171029),58,170894,171029,11.904,0.494,77.987,208.178,0,66.350,3.450,None
5936,(ID171029 : ID171099),58,171029,171099,1.455,0.546,77.149,206.326,0,23.196,1.206,None
5937,(ID171099 : ID171166),58,171099,171166,5.103,0.598,76.526,205.106,0,43.441,2.259,None
5938,(ID171166 : ID170962),58,171166,170962,9.152,0.650,76.780,205.401,0,58.176,3.025,None
5939,(ID170962 : ID171234),58,170962,171234,3.384,0.702,77.368,205.654,0,35.378,1.840,None
5940,(ID171234 : ID171305),58,171234,171305,5.996,0.754,77.731,204.129,0,47.090,2.449,None
5941,(ID171305 : ID171371),58,171305,171371,1.764,0.806,79.242,203.011,0,25.543,1.328,None
5942,(ID171371 : ID171647),58,171371,171647,1.904,0.858,80.331,202.224,0,26.536,1.380,None
5943,(ID171647 : ID171512),58,171647,171512,0.289,0.910,80.575,201.812,0,10.340,0.538,None
5944,(ID171512 : ID171440),58,171512,171440,1.658,0.962,80.494,202.485,0,24.762,1.288,None
5945,(ID171440 : ID171784),58,171440,171784,3.937,1.014,81.479,202.519,0,38.157,1.984,None
5946,(ID171784 : ID171581),58,171784,171581,44.765,1.092,79.614,203.955,0,64.333,6.691,None
5947,(ID171581 : ID171717),58,171581,171717,10.611,1.170,75.365,206.359,0,62.642,3.257,None
5948,(ID171717 : ID171917),58,171717,171917,13.643,1.222,74.944,208.178,0,71.031,3.694,None
5949,(ID171917 : ID171983),58,171917,171983,0.177,1.274,75.898,209.646,0,8.084,0.420,None
5950,(ID171983 : ID172124),58,171983,172124,12.522,1.326,74.961,211.291,0,68.052,3.539,None
5951,(ID172124 : ID172392),58,172124,172392,0.419,1.378,74.439,213.150,0,12.445,0.647,None
5952,(ID172392 : ID172055),58,172392,172055,0.254,1.430,74.686,213.148,0,9.690,0.504,None
5953,(ID170286 : ID170629),68,170286,170629,2.751,0.026,257.892,306.465,0,31.896,1.659,None
5954,(ID170629 : ID170418),68,170629,170418,19.759,0.078,256.411,307.908,0,85.483,4.445,None
5955,(ID170418 : ID170490),68,170418,170490,1.774,0.130,255.236,310.547,0,25.612,1.332,None
5956,(ID170490 : ID170559),68,170490,170559,0.253,0.182,255.153,310.992,0,9.673,0.503,None
5957,(ID170559 : ID170347),68,170559,170347,32.575,0.260,258.077,310.004,0,54.879,5.707,None
5958,(ID170347 : ID170699),68,170347,170699,0.030,0.338,260.886,309.140,0,3.310,0.172,None
5959,(ID170699 : ID170834),68,170699,170834,26.594,0.390,262.357,306.933,0,99.172,5.157,None
5960,(ID170834 : ID170908),68,170834,170908,3.245,0.442,263.990,303.895,0,34.642,1.801,None
5961,(ID170908 : ID171043),68,170908,171043,13.599,0.494,264.489,301.201,0,70.918,3.688,None
5962,(ID171043 : ID171113),68,171043,171113,0.018,0.546,264.750,299.443,0,2.574,0.134,None
5963,(ID171113 : ID171178),68,171113,171178,14.159,0.598,265.664,297.865,0,72.361,3.763,None
5964,(ID171178 : ID170974),68,171178,170974,23.106,0.650,268.947,295.826,0,92.440,4.807,None
5965,(ID170974 : ID171249),68,170974,171249,37.122,0.702,273.469,297.589,0,117.169,6.093,None
5966,(ID171249 : ID171318),68,171249,171318,3.706,0.754,276.470,300.198,0,37.021,1.925,None
5967,(ID171318 : ID171386),68,171318,171386,12.781,0.806,276.772,302.352,0,68.750,3.575,None
5968,(ID171386 : ID171665),68,171386,171665,4.938,0.858,275.155,303.750,0,42.732,2.222,None
5969,(ID171665 : ID171529),68,171665,171529,0.130,0.910,273.918,303.510,0,6.930,0.360,None
5970,(ID171529 : ID171457),68,171529,171457,2.868,0.962,274.563,303.810,0,32.568,1.694,None
5971,(ID171457 : ID171800),68,171457,171800,8.080,1.014,274.065,303.496,0,54.666,2.843,None
5972,(ID171800 : ID171867),68,171800,171867,9.430,1.066,271.298,302.461,0,59.053,3.071,None
5973,(ID171867 : ID171593),68,171867,171593,3.396,1.118,269.609,301.085,0,35.437,1.843,None
5974,(ID171593 : ID171733),68,171593,171733,23.082,1.170,268.109,302.233,0,92.392,4.804,None
5975,(ID171733 : ID171932),68,171733,171932,0.886,1.222,266.842,303.802,0,18.101,0.941,None
5976,(ID171932 : ID171998),68,171932,171998,5.003,1.274,267.468,304.259,0,43.012,2.237,None
5977,(ID171998 : ID172140),68,171998,172140,3.008,1.326,268.753,305.749,0,33.354,1.734,None
5978,(ID172140 : ID172410),68,172140,172410,1.287,1.378,269.975,306.241,0,21.819,1.135,None
5979,(ID172410 : ID172071),68,172410,172071,1.462,1.430,270.113,306.600,0,23.255,1.209,None
5980,(ID172071 : ID172336),68,172071,172336,11.455,1.482,271.380,307.001,0,65.087,3.385,None
5981,(ID172336 : ID172267),68,172336,172267,3.979,1.534,273.723,307.728,0,38.360,1.995,None
5982,(ID172267 : ID172209),68,172267,172209,0.947,1.586,273.994,308.789,0,18.713,0.973,None
5983,(ID172209 : ID172613),68,172209,172613,5.348,1.638,272.651,308.456,0,44.473,2.313,None
5984,(ID172613 : ID172479),68,172613,172479,13.503,1.690,269.949,307.220,0,70.667,3.675,None
5985,(ID172479 : ID172548),68,172479,172548,6.042,1.742,267.132,307.210,0,47.271,2.458,None
5986,(ID172548 : ID172682),68,172548,172682,2.019,1.794,265.659,307.207,0,27.322,1.421,None
5987,(ID172682 : ID172873),68,172682,172873,2.483,1.846,265.957,306.992,0,30.303,1.576,None
5988,(ID172873 : ID172809),68,172873,172809,6.656,1.898,266.638,306.077,0,49.614,2.580,None
5989,(ID172809 : ID172938),68,172809,172938,0.256,1.950,266.875,304.742,0,9.734,0.506,None
5990,(ID172938 : ID172746),68,172938,172746,8.302,2.002,266.221,305.819,0,55.411,2.881,None
5991,(ID172746 : ID173133),68,172746,173133,0.710,2.054,264.916,307.071,0,16.203,0.843,None
5992,(ID173133 : ID173003),68,173133,173003,8.864,2.106,264.298,308.673,0,57.254,2.977,None
5993,(ID173003 : ID173070),68,173003,173070,9.469,2.158,264.517,311.621,0,59.177,3.077,None
5994,(ID173070 : ID173264),68,173070,173264,10.748,2.210,265.289,311.493,0,63.047,3.278,None
5995,(ID173264 : ID173451),68,173264,173451,2.901,2.262,266.440,309.641,0,32.754,1.703,None
5996,(ID173451 : ID173193),68,173451,173193,7.202,2.314,268.412,308.714,0,51.607,2.684,None
5997,(ID173193 : ID173386),68,173193,173386,1.996,2.366,270.251,308.215,0,27.170,1.413,None
5998,(ID173386 : ID173323),68,173386,173323,19.047,2.418,272.763,307.205,0,83.929,4.364,None
5999,(ID173323 : ID173567),68,173323,173567,2.006,2.470,275.200,305.652,0,27.236,1.416,None
6000,(ID173567 : ID173510),68,173567,173510,3.855,2.522,276.351,306.107,0,37.756,1.963,None
6001,(ID173510 : ID173632),68,173510,173632,21.233,2.574,278.616,308.457,0,88.615,4.608,None
6002,(ID173632 : ID173760),68,173632,173760,5.629,2.626,281.435,310.436,0,45.625,2.373,None
6003,(ID173760 : ID173694),68,173760,173694,0.115,2.678,282.368,310.847,0,6.517,0.339,None
6004,(ID173694 : ID173890),68,173694,173890,0.165,2.730,282.136,310.618,0,7.817,0.406,None
6005,(ID173890 : ID173959),68,173890,173959,29.535,2.782,284.530,311.580,0,104.512,5.435,None
6006,(ID173959 : ID173822),68,173959,173822,2.062,2.834,287.255,312.066,0,27.616,1.436,None
6007,(ID173822 : ID174023),68,173822,174023,14.893,2.886,289.310,310.677,0,74.215,3.859,None
6008,(ID174023 : ID174146),68,174023,174146,11.091,2.938,292.392,308.905,0,64.044,3.330,None
6009,(ID174146 : ID174262),68,174146,174262,3.779,2.990,292.752,307.583,0,37.382,1.944,None
6010,(ID174262 : ID174203),68,174262,174203,1.503,3.042,291.831,306.697,0,23.576,1.226,None
6011,(ID174203 : ID174080),68,174203,174080,0.571,3.094,291.477,306.179,0,14.534,0.756,None
6012,(ID174080 : ID174387),68,174080,174387,5.524,3.146,291.485,307.387,0,45.198,2.350,None
6013,(ID174387 : ID174322),68,174387,174322,2.213,3.198,291.988,309.234,0,28.608,1.488,None
6014,(ID174322 : ID174452),68,174322,174452,3.160,3.250,292.021,309.083,0,34.186,1.778,None
6015,(ID174452 : ID174516),68,174452,174516,0.009,3.302,291.920,308.246,0,1.796,0.093,None
6016,(ID174516 : ID174633),68,174516,174633,3.016,3.354,291.961,309.160,0,33.395,1.737,None
6017,(ID174633 : ID174885),68,174633,174885,2.815,3.406,291.231,310.352,0,32.268,1.678,None
6018,(ID174885 : ID174940),68,174885,174940,10.560,3.458,288.933,310.115,0,62.493,3.250,None
6019,(ID174940 : ID174578),68,174940,174578,13.111,3.510,289.194,309.252,0,69.632,3.621,None
6020,(ID174578 : ID174819),68,174578,174819,3.279,3.562,291.327,309.789,0,34.825,1.811,None
6021,(ID174819 : ID174693),68,174819,174693,2.763,3.614,292.118,311.328,0,31.965,1.662,None
6022,(ID174693 : ID174758),68,174693,174758,4.614,3.666,293.273,312.835,0,41.307,2.148,None
6023,(ID174758 : ID174999),68,174758,174999,4.525,3.718,293.546,312.671,0,40.910,2.127,None
6024,(ID174999 : ID175238),68,174999,175238,3.787,3.770,294.054,311.469,0,37.424,1.946,None
6025,(ID175238 : ID175056),68,175238,175056,1.925,3.822,295.466,310.724,0,26.683,1.388,None
6026,(ID175056 : ID175115),68,175056,175115,4.329,3.874,295.245,310.991,0,40.011,2.081,None
6027,(ID175115 : ID175296),68,175115,175296,4.355,3.926,293.963,312.629,0,40.130,2.087,None
6028,(ID175296 : ID175360),68,175296,175360,0.385,3.978,293.546,313.232,0,11.927,0.620,None
6029,(ID175360 : ID175176),68,175360,175176,4.375,4.030,293.760,311.932,0,40.222,2.092,None
6030,(ID175176 : ID175426),68,175176,175426,1.330,4.082,294.336,310.682,0,22.177,1.153,None
6031,(ID175426 : ID175547),68,175426,175547,2.962,4.134,295.046,309.633,0,33.097,1.721,None
6032,(ID175547 : ID175670),68,175547,175670,0.313,4.186,294.944,308.850,0,10.766,0.560,None
6033,(ID175670 : ID175787),68,175670,175787,6.437,4.238,293.509,309.421,0,48.792,2.537,None
6034,(ID175787 : ID175486),68,175787,175486,0.192,4.290,292.545,309.837,0,8.436,0.439,None
6035,(ID175486 : ID175910),68,175486,175910,5.452,4.342,291.615,310.041,0,44.904,2.335,None
6036,(ID175910 : ID175611),68,175910,175611,14.423,4.394,292.236,309.601,0,73.034,3.798,None
6037,(ID175611 : ID175848),68,175611,175848,1.138,4.446,294.356,309.248,0,20.511,1.067,None
6038,(ID175848 : ID175730),68,175848,175730,4.857,4.498,295.827,309.697,0,42.384,2.204,None
6039,(ID175730 : ID175969),68,175730,175969,3.784,4.550,297.700,309.173,0,37.408,1.945,None
6040,(ID175969 : ID176029),68,175969,176029,7.771,4.602,299.487,309.540,0,53.609,2.788,None
6041,(ID176029 : ID176203),68,176029,176203,22.918,4.654,302.335,312.035,0,92.063,4.787,None
6042,(ID176203 : ID176088),68,176203,176088,0.025,4.706,304.161,313.651,0,3.020,0.157,None
6043,(ID176088 : ID176317),68,176088,176317,17.206,4.758,305.589,312.233,0,79.769,4.148,None
6044,(ID176317 : ID176438),68,176317,176438,13.470,4.810,306.162,312.356,0,70.580,3.670,None
6045,(ID176438 : ID176145),68,176438,176145,4.819,4.862,304.276,313.577,0,42.217,2.195,None
6046,(ID176145 : ID176261),68,176145,176261,1.003,4.914,302.897,313.531,0,19.264,1.002,None
6047,(ID176261 : ID176374),68,176261,176374,5.140,4.966,303.654,314.102,0,43.600,2.267,None
6048,(ID176374 : ID176500),68,176374,176500,4.755,5.018,303.960,313.587,0,41.933,2.180,None
6049,(ID176500 : ID176555),68,176500,176555,1.296,5.070,303.715,312.946,0,21.895,1.139,None
6050,(ID176555 : ID176845),68,176555,176845,9.261,5.122,304.910,314.423,0,58.522,3.043,None
6051,(ID176845 : ID176733),68,176845,176733,12.480,5.174,304.850,317.431,0,67.938,3.533,None
6052,(ID176733 : ID176790),68,176733,176790,10.873,5.226,302.518,318.878,0,63.412,3.297,None
6053,(ID176790 : ID176677),68,176790,176677,9.196,5.278,299.368,318.832,0,58.318,3.033,None
6054,(ID176677 : ID176616),68,176677,176616,18.888,5.330,299.498,317.539,0,83.577,4.346,None
6055,(ID176616 : ID176960),68,176616,176960,0.764,5.382,300.706,316.044,0,16.804,0.874,None
6056,(ID176960 : ID176899),68,176960,176899,11.942,5.434,301.360,314.631,0,66.457,3.456,None
6057,(ID176899 : ID177019),68,176899,177019,8.320,5.486,303.733,312.638,0,55.471,2.884,None
6058,(ID177019 : ID177126),68,177019,177126,2.652,5.538,304.264,311.691,0,31.317,1.628,None
6059,(ID177126 : ID177077),68,177126,177077,2.600,5.590,303.395,310.594,0,31.006,1.612,None
6060,(ID170238 : ID170588),73,170238,170588,1.029,0.026,475.553,11.629,0,19.512,1.015,None
6061,(ID170588 : ID170376),73,170588,170376,16.607,0.078,475.323,13.930,0,78.369,4.075,None
6062,(ID170376 : ID170449),73,170376,170449,12.451,0.130,476.089,17.000,0,67.857,3.529,None
6063,(ID170449 : ID170523),73,170449,170523,16.156,0.182,476.968,20.074,0,77.298,4.020,None
6064,(ID170523 : ID170273),73,170523,170273,37.034,0.260,478.580,19.817,0,58.515,6.086,None
6065,(ID170273 : ID170662),73,170273,170662,20.228,0.338,482.751,16.748,0,86.492,4.498,None
6066,(ID170662 : ID170796),73,170662,170796,8.442,0.390,486.276,15.757,0,55.875,2.905,None
6067,(ID170796 : ID170869),73,170796,170869,2.924,0.442,487.144,14.998,0,32.882,1.710,None
6068,(ID170869 : ID171004),73,170869,171004,4.914,0.494,485.708,15.071,0,42.631,2.217,None
6069,(ID171004 : ID171074),73,171004,171074,5.032,0.546,485.896,15.366,0,43.139,2.243,None
6070,(ID171074 : ID171143),73,171074,171143,15.784,0.598,486.790,12.978,0,76.402,3.973,None
6071,(ID171143 : ID170938),73,171143,170938,0.387,0.650,486.764,10.712,0,11.969,0.622,None
6072,(ID170938 : ID171210),73,170938,171210,2.917,0.702,486.219,9.895,0,32.846,1.708,None
6073,(ID171210 : ID171280),73,171210,171280,5.820,0.754,486.591,8.756,0,46.394,2.412,None
6074,(ID171280 : ID171347),73,171280,171347,0.403,0.806,487.877,7.944,0,12.214,0.635,None
6075,(ID171347 : ID171623),73,171347,171623,2.239,0.858,488.179,6.995,0,28.773,1.496,None
6076,(ID171623 : ID171486),73,171623,171486,0.544,0.910,487.871,6.294,0,14.189,0.738,None
6077,(ID171486 : ID171416),73,171486,171416,6.583,0.962,487.867,5.108,0,49.339,2.566,None
6078,(ID170841 : ID170913),85,170841,170913,2.846,0.442,224.198,332.182,0,32.443,1.687,None
6079,(ID170913 : ID171048),85,170913,171048,5.262,0.494,224.961,333.685,0,44.114,2.294,None
6080,(ID171048 : ID171119),85,171048,171119,5.637,0.546,225.886,335.574,0,45.657,2.374,None
6081,(ID171119 : ID171185),85,171119,171185,0.460,0.598,227.010,336.591,0,13.043,0.678,None
6082,(ID171185 : ID170982),85,171185,170982,13.992,0.650,227.156,338.736,0,71.933,3.741,None
6083,(ID170982 : ID171254),85,170982,171254,2.063,0.702,226.529,340.175,0,27.621,1.436,None
6084,(ID171254 : ID171327),85,171254,171327,18.242,0.754,224.874,341.587,0,82.136,4.271,None
6085,(ID171327 : ID171395),85,171327,171395,0.008,0.806,223.769,343.467,0,1.730,0.090,None
6086,(ID171395 : ID171672),85,171395,171672,15.005,0.858,222.648,341.908,0,74.493,3.874,None
6087,(ID171672 : ID171537),85,171672,171537,6.629,0.910,220.295,340.033,0,49.512,2.575,None
6088,(ID171537 : ID171463),85,171537,171463,3.035,0.962,219.896,339.905,0,33.500,1.742,None
6089,(ID171463 : ID171807),85,171463,171807,3.019,1.014,220.173,339.409,0,33.415,1.738,None
6090,(ID171807 : ID171873),85,171807,171873,0.697,1.066,219.508,338.354,0,16.050,0.835,None
6091,(ID171873 : ID171600),85,171873,171600,0.426,1.118,219.459,338.270,0,12.553,0.653,None
6092,(ID171600 : ID171739),85,171600,171739,2.680,1.170,220.239,338.931,0,31.483,1.637,None
6093,(ID171739 : ID171938),85,171739,171938,8.647,1.222,222.256,338.528,0,56.550,2.941,None
6094,(ID171938 : ID172005),85,171938,172005,6.554,1.274,224.756,337.431,0,49.233,2.560,None
6095,(ID172005 : ID172146),85,172005,172146,1.045,1.326,225.974,337.585,0,19.659,1.022,None
6096,(ID172146 : ID172415),85,172146,172415,0.800,1.378,225.516,338.093,0,17.204,0.895,None
6097,(ID172415 : ID172076),85,172415,172076,0.876,1.430,224.964,338.546,0,18.004,0.936,None
