 ,Label,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,VELOCITY,DISPLACEMENT,MANUAL_COLOR
7238,(ID10355 : ID10505),445,10355,10505,33.005,11.466,216.361,103.875,0,110.480,5.745,None
7239,(ID10505 : ID10543),445,10505,10543,25.190,11.518,217.497,104.872,0,96.518,5.019,None
7240,(ID10543 : ID10469),445,10543,10469,39.670,11.570,219.739,106.167,0,121.123,6.298,None
7241,(ID10469 : ID10581),445,10469,10581,8.683,11.622,218.894,108.687,0,56.667,2.947,None
7242,(ID9317 : ID9359),446,9317,9359,54.368,10.010,464.078,499.130,0,141.797,7.373,None
7243,(ID9359 : ID9479),446,9359,9479,3.429,10.062,464.608,503.033,0,35.613,1.852,None
7244,(ID9479 : ID9655),446,9479,9655,44.283,10.114,461.832,500.819,0,127.972,6.655,None
7245,(ID9655 : ID9552),446,9655,9552,6.710,10.166,460.796,499.033,0,49.817,2.590,None
7246,(ID9357 : ID9478),447,9357,9478,60.310,10.062,508.602,500.054,0,149.345,7.766,None
7247,(ID9478 : ID9656),447,9478,9656,2.253,10.114,506.039,503.840,0,28.867,1.501,None
7248,(ID9320 : ID9443),448,9320,9443,5.295,10.062,139.230,57.061,0,44.250,2.301,None
7249,(ID9443 : ID9621),448,9443,9621,34.430,10.114,141.988,56.214,0,112.840,5.868,None
7250,(ID9621 : ID9520),448,9621,9520,4.134,10.166,144.866,55.135,0,39.102,2.033,None
7251,(ID9520 : ID9590),448,9520,9590,6.711,10.218,144.684,54.923,0,49.817,2.590,None
7252,(ID9590 : ID9658),448,9590,9658,7.167,10.270,145.175,53.583,0,51.482,2.677,None
7253,(ID9658 : ID9483),448,9658,9483,23.227,10.322,145.186,55.293,0,92.681,4.819,None
7254,(ID9483 : ID9556),448,9483,9556,5.625,10.374,144.825,58.071,0,45.611,2.372,None
7255,(ID9556 : ID9691),448,9556,9691,1.343,10.426,145.768,59.391,0,22.289,1.159,None
7256,(ID9691 : ID9760),448,9691,9760,34.554,10.478,144.002,62.307,0,113.044,5.878,None
7257,(ID9760 : ID9837),448,9760,9837,4.003,10.530,143.084,65.148,0,38.477,2.001,None
7258,(ID9837 : ID9726),448,9837,9726,15.473,10.582,142.003,65.943,0,75.646,3.934,None
7259,(ID9726 : ID9798),448,9726,9798,12.912,10.634,138.983,64.795,0,69.102,3.593,None
7260,(ID9798 : ID9874),448,9798,9874,20.308,10.686,136.485,61.609,0,86.663,4.506,None
7261,(ID9874 : ID9953),448,9874,9953,3.691,10.738,135.302,60.792,0,36.948,1.921,None
7262,(ID9953 : ID9911),448,9953,9911,31.793,10.790,132.732,61.507,0,108.433,5.639,None
7263,(ID9323 : ID9445),449,9323,9445,9.290,10.062,213.196,78.246,0,58.615,3.048,None
7264,(ID9445 : ID9623),449,9445,9623,0.083,10.114,212.180,79.303,0,5.532,0.288,None
7265,(ID9623 : ID9523),449,9623,9523,41.987,10.166,208.905,78.761,0,124.611,6.480,None
7266,(ID9523 : ID9660),449,9523,9660,46.092,10.244,204.155,75.323,0,65.280,6.789,None
7267,(ID9660 : ID9485),449,9660,9485,14.598,10.322,202.587,74.206,0,73.475,3.821,None
7268,(ID9485 : ID9557),449,9485,9557,4.023,10.374,203.557,76.144,0,38.570,2.006,None
7269,(ID9557 : ID9695),449,9557,9695,29.460,10.426,204.085,78.844,0,104.379,5.428,None
7270,(ID9695 : ID9764),449,9695,9764,45.839,10.478,204.587,84.758,0,130.201,6.770,None
7271,(ID9764 : ID9840),449,9764,9840,23.268,10.530,204.600,90.210,0,92.764,4.824,None
7272,(ID9840 : ID9729),449,9840,9729,19.612,10.582,202.403,94.260,0,85.163,4.428,None
7273,(ID9729 : ID9802),449,9729,9802,44.062,10.634,200.865,92.793,0,127.652,6.638,None
7274,(ID9802 : ID9877),449,9802,9877,7.011,10.686,199.329,89.972,0,50.919,2.648,None
7275,(ID9877 : ID9956),449,9877,9956,2.481,10.738,197.357,90.727,0,30.290,1.575,None
7276,(ID9956 : ID9915),449,9956,9915,22.557,10.790,194.271,90.632,0,91.336,4.749,None
7277,(ID9915 : ID9997),449,9915,9997,28.679,10.842,193.744,88.302,0,102.986,5.355,None
7278,(ID9997 : ID10153),449,9997,10153,77.081,10.894,199.374,88.516,0,168.838,8.780,None
7279,(ID10153 : ID10033),449,10153,10033,22.340,10.946,201.712,88.846,0,90.895,4.727,None
7280,(ID10033 : ID10072),449,10033,10072,10.895,10.998,199.871,85.390,0,63.476,3.301,None
7281,(ID10072 : ID10113),449,10072,10113,7.582,11.050,198.216,83.294,0,52.953,2.754,None
7282,(ID10113 : ID10187),449,10113,10187,0.811,11.102,197.337,82.620,0,17.317,0.900,None
7283,(ID10187 : ID10225),449,10187,10225,19.539,11.154,195.559,82.756,0,85.007,4.420,None
7284,(ID9329 : ID9451),450,9329,9451,4.756,10.062,101.340,161.028,0,41.938,2.181,None
7285,(ID9451 : ID9629),450,9451,9629,53.743,10.114,98.836,164.651,0,140.979,7.331,None
7286,(ID9629 : ID9528),450,9629,9528,17.379,10.166,94.465,168.355,0,80.170,4.169,None
7287,(ID9528 : ID9598),450,9528,9598,22.786,10.218,92.469,171.889,0,91.798,4.773,None
7288,(ID9598 : ID9667),450,9598,9667,5.793,10.270,91.674,173.181,0,46.287,2.407,None
7289,(ID9335 : ID9457),451,9335,9457,92.853,10.062,169.412,299.954,0,185.308,9.636,None
7290,(ID9457 : ID9633),451,9457,9633,138.100,10.114,161.848,293.228,0,225.993,11.752,None
7291,(ID9633 : ID9532),451,9633,9532,2.251,10.166,158.891,287.469,0,28.856,1.500,None
7292,(ID9532 : ID9602),451,9532,9602,77.922,10.218,160.302,282.510,0,169.757,8.827,None
7293,(ID9602 : ID9672),451,9602,9672,14.720,10.270,161.108,276.444,0,73.782,3.837,None
7294,(ID9672 : ID9495),451,9672,9495,20.998,10.322,161.848,272.668,0,88.121,4.582,None
7295,(ID9495 : ID9566),451,9495,9566,51.493,10.374,165.791,268.380,0,137.998,7.176,None
7296,(ID9566 : ID9702),451,9566,9702,33.779,10.426,166.955,263.549,0,111.769,5.812,None
7297,(ID9702 : ID9768),451,9702,9768,18.878,10.478,165.896,258.963,0,83.556,4.345,None
7298,(ID9768 : ID9845),451,9768,9845,43.739,10.530,163.132,257.495,0,127.183,6.614,None
7299,(ID9845 : ID9736),451,9845,9736,119.461,10.582,157.908,263.240,0,210.189,10.930,None
7300,(ID9736 : ID9809),451,9736,9809,7.170,10.634,155.593,267.036,0,51.494,2.678,None
7301,(ID9809 : ID9883),451,9809,9883,31.918,10.686,152.516,265.067,0,108.646,5.650,None
7302,(ID9883 : ID9964),451,9883,9964,4.865,10.738,150.874,264.332,0,42.419,2.206,None
7303,(ID9964 : ID9924),451,9964,9924,12.527,10.790,151.483,262.570,0,68.065,3.539,None
7304,(ID9924 : ID10005),451,9924,10005,26.932,10.842,153.514,261.478,0,99.800,5.190,None
7305,(ID10005 : ID10161),451,10005,10161,2.213,10.894,155.537,261.534,0,28.609,1.488,None
7306,(ID10161 : ID10043),451,10161,10043,34.010,10.946,154.608,263.868,0,112.149,5.832,None
7307,(ID10043 : ID10079),451,10043,10079,17.831,10.998,154.862,264.754,0,81.206,4.223,None
7308,(ID10079 : ID10123),451,10079,10123,7.140,11.050,156.881,262.778,0,51.386,2.672,None
7309,(ID10123 : ID10198),451,10123,10198,0.019,11.102,158.263,262.850,0,2.631,0.137,None
7310,(ID10198 : ID10237),451,10198,10237,16.820,11.154,157.169,264.605,0,78.870,4.101,None
7311,(ID10237 : ID10276),451,10237,10276,17.216,11.206,156.420,264.272,0,79.792,4.149,None
7312,(ID10276 : ID10434),451,10276,10434,2.747,11.258,156.135,261.753,0,31.874,1.657,None
7313,(ID10434 : ID10402),451,10434,10402,194.657,11.310,151.382,266.931,0,268.307,13.952,None
7314,(ID10402 : ID10323),451,10402,10323,14.107,11.362,149.162,272.328,0,72.230,3.756,None
7315,(ID10323 : ID10365),451,10323,10365,3.747,11.414,150.233,271.505,0,37.227,1.936,None
7316,(ID10365 : ID10513),451,10365,10513,9.617,11.466,148.034,270.301,0,59.636,3.101,None
7317,(ID10513 : ID10551),451,10513,10551,25.137,11.518,145.093,267.672,0,96.416,5.014,None
7318,(ID10551 : ID10477),451,10551,10477,16.733,11.570,144.844,264.092,0,78.666,4.091,None
7319,(ID10477 : ID10589),451,10477,10589,31.215,11.622,143.584,263.657,0,107.443,5.587,None
7320,(ID10589 : ID10760),451,10589,10760,29.272,11.674,138.851,266.403,0,104.045,5.410,None
7321,(ID10760 : ID10627),451,10760,10627,4.263,11.726,135.628,267.986,0,39.705,2.065,None
7322,(ID10627 : ID10659),451,10627,10659,41.539,11.778,132.614,265.440,0,123.944,6.445,None
7323,(ID10659 : ID10696),451,10659,10696,31.112,11.830,129.238,260.484,0,107.266,5.578,None
7324,(ID10696 : ID10728),451,10696,10728,0.559,11.882,127.531,257.864,0,14.380,0.748,None
7325,(ID10728 : ID10834),451,10728,10834,0.136,11.934,127.035,257.679,0,7.090,0.369,None
7326,(ID9341 : ID9460),452,9341,9460,60.293,10.062,28.253,383.691,0,149.325,7.765,None
7327,(ID9460 : ID9637),452,9460,9637,0.324,10.114,31.651,381.281,0,10.950,0.569,None
7328,(ID9637 : ID9536),452,9637,9536,3.644,10.166,32.548,380.427,0,36.708,1.909,None
7329,(ID9536 : ID9607),452,9536,9607,28.781,10.218,35.584,378.473,0,103.168,5.365,None
7330,(ID9347 : ID9465),453,9347,9465,93.773,10.062,64.011,425.396,0,186.224,9.684,None
7331,(ID9465 : ID9642),453,9465,9642,6.590,10.114,59.425,421.708,0,49.368,2.567,None
7332,(ID9642 : ID9540),453,9642,9540,28.538,10.166,58.330,417.911,0,102.733,5.342,None
7333,(ID9540 : ID9610),453,9540,9610,4.019,10.218,57.671,416.327,0,38.555,2.005,None
7334,(ID9350 : ID9469),454,9350,9469,83.042,10.062,2.619,450.729,0,175.245,9.113,None
7335,(ID9469 : ID9647),454,9469,9647,5.023,10.114,5.893,455.366,0,43.102,2.241,None
7336,(ID9647 : ID9546),454,9647,9546,12.757,10.166,5.892,454.614,0,68.687,3.572,None
7337,(ID9546 : ID9616),454,9546,9616,54.815,10.218,3.925,456.416,0,142.379,7.404,None
7338,(ID9616 : ID9684),454,9616,9684,30.376,10.270,1.783,462.505,0,105.989,5.511,None
7339,(ID9684 : ID9512),454,9684,9512,3.572,10.322,1.620,464.465,0,36.348,1.890,None
7340,(ID9512 : ID9581),454,9512,9581,14.285,10.374,2.980,462.039,0,72.683,3.780,None
7341,(ID9581 : ID9789),454,9581,9789,107.958,10.452,1.835,465.140,0,99.907,10.390,None
7342,(ID9789 : ID9866),454,9789,9866,1.000,10.530,0.000,470.500,0,19.231,1.000,None
7343,(ID9866 : ID9828),454,9866,9828,43.939,10.608,3.314,470.964,0,63.737,6.629,None
7344,(ID9828 : ID9901),454,9828,9901,27.936,10.686,9.036,469.839,0,101.644,5.285,None
7345,(ID9470 : ID9646),455,9470,9646,5.957,10.114,153.376,455.082,0,46.938,2.441,None
7346,(ID9646 : ID9547),455,9646,9547,3.865,10.166,151.452,454.022,0,37.805,1.966,None
7347,(ID9547 : ID9614),455,9547,9614,32.590,10.218,152.890,451.716,0,109.784,5.709,None
7348,(ID9614 : ID9682),455,9614,9682,101.647,10.270,151.082,446.970,0,193.885,10.082,None
7349,(ID9682 : ID9509),455,9682,9509,1.188,10.322,147.555,444.102,0,20.964,1.090,None
7350,(ID9509 : ID9579),455,9509,9579,17.662,10.374,147.251,442.295,0,80.821,4.203,None
7351,(ID9579 : ID9714),455,9579,9714,22.651,10.426,144.039,440.485,0,91.524,4.759,None
7352,(ID9714 : ID9785),455,9714,9785,0.508,10.478,141.307,440.570,0,13.710,0.713,None
7353,(ID9785 : ID9862),455,9785,9862,12.990,10.530,141.831,438.964,0,69.311,3.604,None
7354,(ID9862 : ID9747),455,9862,9747,6.260,10.582,141.463,437.296,0,48.114,2.502,None
7355,(ID9747 : ID9824),455,9747,9824,31.178,10.634,142.693,438.489,0,107.379,5.584,None
7356,(ID9824 : ID9899),455,9824,9899,131.741,10.686,143.178,445.158,0,220.728,11.478,None
7357,(ID9899 : ID9982),455,9899,9982,36.317,10.738,144.198,450.535,0,115.891,6.026,None
7358,(ID9982 : ID9940),455,9982,9940,34.966,10.790,146.338,447.705,0,113.716,5.913,None
7359,(ID9940 : ID10021),455,9940,10021,70.683,10.842,142.676,441.735,0,161.679,8.407,None
7360,(ID10021 : ID10173),455,10021,10173,13.569,10.894,140.631,436.904,0,70.838,3.684,None
7361,(ID10173 : ID10056),455,10173,10056,31.038,10.946,143.090,433.025,0,107.139,5.571,None
7362,(ID10056 : ID10095),455,10056,10095,14.436,10.998,146.705,430.775,0,73.067,3.799,None
7363,(ID10095 : ID10138),455,10095,10138,10.667,11.050,147.655,429.391,0,62.810,3.266,None
7364,(ID10138 : ID10213),455,10138,10213,11.330,11.102,148.144,427.188,0,64.732,3.366,None
7365,(ID10213 : ID10250),455,10213,10250,41.185,11.154,152.605,427.392,0,123.415,6.418,None
7366,(ID10250 : ID10291),455,10250,10291,40.457,11.206,155.685,425.290,0,122.320,6.361,None
7367,(ID10291 : ID10450),455,10291,10450,4.644,11.258,156.770,422.434,0,41.444,2.155,None
7368,(ID10450 : ID10412),455,10450,10412,22.921,11.310,156.684,420.639,0,92.069,4.788,None
7369,(ID10412 : ID10337),455,10412,10337,21.166,11.362,156.151,420.746,0,88.474,4.601,None
7370,(ID9537 : ID9609),456,9537,9609,50.498,10.218,338.247,386.187,0,136.657,7.106,None
7371,(ID9609 : ID9676),456,9609,9676,4.680,10.270,334.234,387.376,0,41.604,2.163,None
7372,(ID9676 : ID9502),456,9676,9502,0.840,10.322,333.390,388.091,0,17.628,0.917,None
7373,(ID9502 : ID9573),456,9502,9573,17.355,10.374,331.490,389.250,0,80.114,4.166,None
7374,(ID9573 : ID9711),456,9573,9711,78.928,10.426,330.502,395.081,0,170.849,8.884,None
7375,(ID9711 : ID9779),456,9711,9779,69.983,10.478,331.306,395.316,0,160.876,8.366,None
7376,(ID9779 : ID9856),456,9779,9856,4.960,10.530,332.529,390.569,0,42.828,2.227,None
7377,(ID9856 : ID9742),456,9856,9742,0.447,10.582,333.530,390.327,0,12.857,0.669,None
7378,(ID9742 : ID9817),456,9742,9817,7.282,10.634,332.797,389.557,0,51.895,2.699,None
7379,(ID9817 : ID9976),456,9817,9976,168.262,10.712,325.546,388.883,0,124.727,12.972,None
7380,(ID9976 : ID9935),456,9976,9935,5.862,10.790,317.999,388.756,0,46.562,2.421,None
7381,(ID9935 : ID10016),456,9935,10016,45.724,10.842,318.462,385.190,0,130.037,6.762,None
7382,(ID10016 : ID10168),456,10016,10168,19.104,10.894,322.043,381.399,0,84.054,4.371,None
7383,(ID10168 : ID10050),456,10168,10050,105.133,10.946,328.423,377.887,0,197.182,10.253,None
7384,(ID10050 : ID10089),456,10050,10089,42.673,10.998,329.523,374.734,0,125.624,6.532,None
7385,(ID10089 : ID10134),456,10089,10134,49.961,11.050,327.609,377.587,0,135.929,7.068,None
7386,(ID10134 : ID10208),456,10134,10208,15.492,11.102,330.885,381.115,0,75.693,3.936,None
7387,(ID10208 : ID10245),456,10208,10245,33.236,11.154,335.296,382.871,0,110.866,5.765,None
7388,(ID10245 : ID10285),456,10245,10285,30.972,11.206,340.299,383.245,0,107.024,5.565,None
7389,(ID10285 : ID10444),456,10285,10444,85.811,11.258,338.742,379.960,0,178.143,9.263,None
7390,(ID10444 : ID10408),456,10444,10408,30.783,11.310,333.397,375.326,0,106.697,5.548,None
7391,(ID10408 : ID10330),456,10408,10330,14.857,11.362,330.448,373.752,0,74.124,3.854,None
7392,(ID10330 : ID10372),456,10330,10372,42.110,11.414,331.635,376.133,0,124.792,6.489,None
7393,(ID10372 : ID10519),456,10372,10519,18.845,11.466,336.102,379.101,0,83.482,4.341,None
7394,(ID10519 : ID10559),456,10519,10559,87.274,11.518,341.275,383.572,0,179.655,9.342,None
7395,(ID10559 : ID10483),456,10559,10483,14.394,11.570,343.230,387.504,0,72.960,3.794,None
7396,(ID10483 : ID10596),456,10483,10596,32.281,11.622,339.063,389.755,0,109.263,5.682,None
7397,(ID10596 : ID10767),456,10596,10767,183.301,11.674,343.115,389.457,0,260.363,13.539,None
7398,(ID10767 : ID10635),456,10767,10635,28.505,11.726,352.282,388.510,0,102.673,5.339,None
7399,(ID10635 : ID10669),456,10635,10669,58.608,11.778,357.298,386.202,0,147.223,7.656,None
7400,(ID9535 : ID9608),457,9535,9608,4.131,10.218,47.515,377.952,0,39.085,2.032,None
7401,(ID9608 : ID9675),457,9608,9675,32.243,10.270,50.100,379.926,0,109.198,5.678,None
7402,(ID9675 : ID9501),457,9675,9501,6.252,10.322,52.663,381.417,0,48.086,2.500,None
7403,(ID9501 : ID9572),457,9501,9572,31.014,10.374,52.093,378.238,0,107.097,5.569,None
7404,(ID9572 : ID9709),457,9572,9709,16.898,10.426,48.640,375.250,0,79.052,4.111,None
7405,(ID9709 : ID9777),457,9709,9777,138.378,10.478,47.897,380.364,0,226.220,11.763,None
7406,(ID9777 : ID9855),457,9777,9855,26.562,10.530,46.823,387.313,0,99.112,5.154,None
7407,(ID9481 : ID9554),458,9481,9554,8.993,10.374,319.296,30.009,0,57.671,2.999,None
7408,(ID9554 : ID9690),458,9554,9690,12.059,10.426,317.432,29.454,0,66.780,3.473,None
7409,(ID9591 : ID9659),459,9591,9659,0.606,10.270,269.046,60.751,0,14.967,0.778,None
7410,(ID9659 : ID9484),459,9659,9484,94.754,10.322,270.418,65.779,0,187.195,9.734,None
7411,(ID9484 : ID9558),459,9484,9558,30.174,10.374,272.042,73.167,0,105.636,5.493,None
7412,(ID9558 : ID9693),459,9558,9693,36.941,10.426,269.572,77.399,0,116.883,6.078,None
7413,(ID9693 : ID9761),459,9693,9761,49.447,10.478,265.072,75.900,0,135.228,7.032,None
7414,(ID9761 : ID9836),459,9761,9836,175.706,10.530,263.491,66.289,0,254.911,13.255,None
7415,(ID9836 : ID9725),459,9836,9725,5.144,10.582,263.309,60.707,0,43.615,2.268,None
7416,(ID9725 : ID9799),459,9725,9799,120.426,10.634,257.533,63.075,0,211.036,10.974,None
7417,(ID9799 : ID9875),459,9799,9875,7.521,10.686,250.938,63.889,0,52.739,2.742,None
7418,(ID9875 : ID9954),459,9875,9954,6.782,10.738,250.049,64.619,0,50.080,2.604,None
7419,(ID9954 : ID9912),459,9954,9912,7.534,10.790,249.383,64.977,0,52.783,2.745,None
7420,(ID9912 : ID9994),459,9912,9994,77.027,10.842,252.723,63.979,0,168.779,8.776,None
7421,(ID9994 : ID10150),459,9994,10150,28.892,10.894,258.978,61.936,0,103.367,5.375,None
7422,(ID9497 : ID9569),460,9497,9569,27.229,10.374,43.273,304.235,0,100.349,5.218,None
7423,(ID9569 : ID9706),460,9569,9706,24.765,10.426,46.927,301.941,0,95.701,4.976,None
7424,(ID9706 : ID9773),460,9706,9773,24.533,10.478,46.955,302.272,0,95.252,4.953,None
7425,(ID9773 : ID9850),460,9773,9850,29.011,10.530,44.118,299.897,0,103.580,5.386,None
7426,(ID9850 : ID9812),460,9850,9812,48.466,10.608,42.534,293.965,0,66.940,6.962,None
7427,(ID9812 : ID9886),460,9812,9886,37.272,10.686,42.442,287.858,0,117.406,6.105,None
7428,(ID9886 : ID9968),460,9886,9968,26.794,10.738,45.247,283.057,0,99.544,5.176,None
7429,(ID9968 : ID9927),460,9968,9927,28.892,10.790,44.453,282.123,0,103.368,5.375,None
7430,(ID9927 : ID10008),460,9927,10008,40.716,10.842,39.855,280.759,0,122.710,6.381,None
7431,(ID10008 : ID10162),460,10008,10162,4.508,10.894,37.598,279.422,0,40.829,2.123,None
7432,(ID10162 : ID10046),460,10162,10046,12.678,10.946,36.909,282.169,0,68.474,3.561,None
7433,(ID10046 : ID10081),460,10046,10081,51.605,10.998,34.451,280.822,0,138.147,7.184,None
7434,(ID10081 : ID10125),460,10081,10125,17.414,11.050,34.379,276.796,0,80.251,4.173,None
7435,(ID10125 : ID10201),460,10125,10201,31.625,11.102,33.417,276.057,0,108.146,5.624,None
7436,(ID10201 : ID10239),460,10201,10239,25.971,11.154,28.298,277.360,0,98.004,5.096,None
7437,(ID10239 : ID10279),460,10239,10279,15.152,11.206,27.591,277.327,0,74.856,3.892,None
7438,(ID10279 : ID10438),460,10279,10438,1.620,11.258,29.839,276.273,0,24.477,1.273,None
7439,(ID10438 : ID10401),460,10438,10401,98.573,11.310,33.893,272.709,0,190.931,9.928,None
7440,(ID10401 : ID10322),460,10401,10322,25.603,11.362,34.829,268.620,0,97.307,5.060,None
7441,(ID10322 : ID10364),460,10322,10364,37.864,11.414,29.296,268.525,0,118.335,6.153,None
7442,(ID10364 : ID10512),460,10364,10512,14.447,11.466,24.412,269.421,0,73.095,3.801,None
7443,(ID10512 : ID10553),460,10512,10553,10.758,11.518,24.070,269.241,0,63.075,3.280,None
7444,(ID10553 : ID10476),460,10553,10476,87.464,11.570,24.697,263.962,0,179.850,9.352,None
7445,(ID10476 : ID10587),460,10476,10587,80.167,11.622,20.389,256.507,0,172.185,8.954,None
7446,(ID9503 : ID9574),461,9503,9574,9.762,10.374,204.519,399.827,0,60.084,3.124,None
7447,(ID9574 : ID9710),461,9574,9710,25.006,10.426,206.024,396.097,0,96.165,5.001,None
7448,(ID9710 : ID9778),461,9710,9778,7.773,10.478,206.742,392.586,0,53.617,2.788,None
7449,(ID9778 : ID9854),461,9778,9854,88.558,10.530,206.210,386.569,0,180.972,9.411,None
7450,(ID9854 : ID9740),461,9854,9740,1.237,10.582,206.671,381.674,0,21.391,1.112,None
7451,(ID9681 : ID9508),462,9681,9508,9.620,10.322,303.814,439.436,0,59.648,3.102,None
7452,(ID9508 : ID9580),462,9508,9580,4.033,10.374,305.073,439.388,0,38.617,2.008,None
7453,(ID9580 : ID9784),462,9580,9784,1.059,10.452,305.690,440.274,0,9.894,1.029,None
7454,(ID9784 : ID9863),462,9784,9863,4.722,10.530,305.177,440.549,0,41.787,2.173,None
7455,(ID9863 : ID9749),462,9863,9749,15.786,10.582,302.488,439.867,0,76.407,3.973,None
7456,(ID9749 : ID9822),462,9749,9822,0.185,10.634,300.947,438.630,0,8.261,0.430,None
7457,(ID9822 : ID9896),462,9822,9896,14.230,10.686,299.270,437.932,0,72.545,3.772,None
7458,(ID9896 : ID9980),462,9896,9980,21.857,10.738,299.629,438.275,0,89.907,4.675,None
7459,(ID9980 : ID9941),462,9980,9941,93.212,10.790,303.471,443.676,0,185.666,9.655,None
7460,(ID9941 : ID10023),462,9941,10023,27.114,10.842,303.738,450.395,0,100.136,5.207,None
7461,(ID10023 : ID10176),462,10023,10176,5.395,10.894,301.276,453.071,0,44.669,2.323,None
7462,(ID10176 : ID10059),462,10176,10059,4.899,10.946,299.257,453.013,0,42.566,2.213,None
7463,(ID10059 : ID10098),462,10059,10098,2.735,10.998,297.808,451.800,0,31.806,1.654,None
7464,(ID10098 : ID10140),462,10098,10140,55.949,11.050,293.792,449.901,0,143.844,7.480,None
7465,(ID10140 : ID10214),462,10140,10214,29.297,11.102,289.952,451.362,0,104.090,5.413,None
7466,(ID10214 : ID10253),462,10214,10253,39.451,11.154,286.650,454.997,0,120.789,6.281,None
7467,(ID10253 : ID10297),462,10253,10297,15.325,11.206,285.305,456.997,0,75.284,3.915,None
7468,(ID10297 : ID10455),462,10297,10455,6.885,11.258,287.381,459.291,0,50.462,2.624,None
7469,(ID10455 : ID10416),462,10455,10416,94.771,11.310,283.278,458.752,0,187.212,9.735,None
7470,(ID10416 : ID10343),462,10416,10343,17.221,11.362,279.748,458.790,0,79.805,4.150,None
7471,(ID10343 : ID10381),462,10343,10381,46.222,11.414,279.542,457.429,0,130.744,6.799,None
7472,(ID10381 : ID10527),462,10381,10527,17.065,11.466,276.270,454.221,0,79.441,4.131,None
7473,(ID10527 : ID10566),462,10527,10566,0.477,11.518,274.531,454.076,0,13.287,0.691,None
7474,(ID10566 : ID10604),462,10566,10604,132.200,11.596,280.600,454.236,0,110.556,11.498,None
7475,(ID10604 : ID10776),462,10604,10776,20.146,11.674,285.769,456.679,0,86.316,4.488,None
7476,(ID10776 : ID10644),462,10776,10644,53.570,11.726,283.799,462.232,0,140.753,7.319,None
7477,(ID10644 : ID10710),462,10644,10710,44.892,11.804,282.346,462.265,0,64.425,6.700,None
7478,(ID10710 : ID10743),462,10710,10743,25.242,11.882,280.779,456.908,0,96.618,5.024,None
7479,(ID10743 : ID10851),462,10743,10851,0.737,11.934,279.529,454.560,0,16.504,0.858,None
7480,(ID10851 : ID10814),462,10851,10814,4.071,11.986,278.847,454.577,0,38.802,2.018,None
7481,(ID10814 : ID10910),462,10814,10910,3.172,12.038,277.637,455.785,0,34.248,1.781,None
7482,(ID10910 : ID10877),462,10910,10877,33.404,12.090,275.608,454.345,0,111.146,5.780,None
7483,(ID9514 : ID9584),463,9514,9584,73.201,10.374,86.339,472.350,0,164.534,8.556,None
7484,(ID9584 : ID9719),463,9584,9719,48.928,10.426,93.998,472.447,0,134.516,6.995,None
7485,(ID9719 : ID9791),463,9719,9791,11.436,10.478,99.014,472.588,0,65.032,3.382,None
7486,(ID9791 : ID9868),463,9791,9868,40.420,10.530,103.333,473.654,0,122.264,6.358,None
7487,(ID9868 : ID9751),463,9868,9751,11.788,10.582,107.529,474.405,0,66.025,3.433,None
7488,(ID9751 : ID9830),463,9751,9830,55.144,10.634,110.012,477.092,0,142.805,7.426,None
7489,(ID9830 : ID9905),463,9830,9905,19.429,10.686,109.147,481.818,0,84.767,4.408,None
7490,(ID9905 : ID9948),463,9905,9948,55.150,10.764,104.181,485.033,0,71.407,7.426,None
7491,(ID9948 : ID10027),463,9948,10027,34.087,10.842,101.647,484.228,0,112.277,5.838,None
7492,(ID10027 : ID10180),463,10027,10180,11.726,10.894,101.780,479.702,0,65.851,3.424,None
7493,(ID10180 : ID10106),463,10180,10106,69.741,10.972,99.657,481.855,0,80.299,8.351,None
7494,(ID10106 : ID10146),463,10106,10146,5.127,11.050,98.888,486.309,0,43.545,2.264,None
7495,(ID10146 : ID10219),463,10146,10219,24.959,11.102,99.063,484.570,0,96.075,4.996,None
7496,(ID10219 : ID10257),463,10219,10257,106.024,11.154,99.607,477.209,0,198.015,10.297,None
7497,(ID10257 : ID10300),463,10257,10300,10.520,11.206,101.402,473.772,0,62.375,3.244,None
7498,(ID10300 : ID10420),463,10300,10420,64.050,11.284,102.899,479.191,0,76.953,8.003,None
7499,(ID10420 : ID10345),463,10420,10345,5.665,11.362,105.052,483.371,0,45.771,2.380,None
7500,(ID10345 : ID10532),463,10345,10532,86.601,11.440,107.596,488.116,0,89.480,9.306,None
7501,(ID10532 : ID10571),463,10532,10571,1.654,11.518,109.470,492.982,0,24.733,1.286,None
7502,(ID9517 : ID9588),464,9517,9588,3.712,10.374,445.986,506.409,0,37.051,1.927,None
7503,(ID9588 : ID9722),464,9588,9722,1.210,10.426,447.107,507.325,0,21.153,1.100,None
7504,(ID9575 : ID9712),465,9575,9712,9.500,10.426,453.661,407.340,0,59.275,3.082,None
7505,(ID9712 : ID9780),465,9712,9780,22.657,10.478,453.760,406.252,0,91.537,4.760,None
7506,(ID9780 : ID9857),465,9780,9857,32.127,10.530,457.645,402.982,0,109.002,5.668,None
7507,(ID9857 : ID9743),465,9857,9743,60.050,10.582,462.347,398.458,0,149.023,7.749,None
7508,(ID9743 : ID9818),465,9743,9818,14.932,10.634,463.919,393.444,0,74.311,3.864,None
7509,(ID9818 : ID9893),465,9818,9893,31.312,10.686,465.802,392.844,0,107.609,5.596,None
